rbo_source,rbo_target,rbo_balanced,bill,leader,follower,q_leader,q_follower,lag_quarters,is_bill_directed,shared_lobbyist_count,shared_firm_count,shared_lobbyists,shared_firms,is_lobbyist_mediated,is_firm_mediated,is_any_mediated,net_lob_connected,net_firm_connected,net_any_connected
DUKE ENERGY,ENTERGY,0,H.R.2597,ENTERGY,DUKE ENERGY,2,3,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,ENTERGY,0,S.1685,DUKE ENERGY,ENTERGY,2,4,2,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,ENTERGY,0,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EVERSOURCE ENERGY,0,H.R.1315,,,1,1,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EVERSOURCE ENERGY,0,S.1142,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EVERSOURCE ENERGY,0,H.R.2740,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EVERSOURCE ENERGY,0,H.R.2096,DUKE ENERGY,EVERSOURCE ENERGY,1,2,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EVERSOURCE ENERGY,0,S.617,DUKE ENERGY,EVERSOURCE ENERGY,1,3,2,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EVERSOURCE ENERGY,0,S.2299,EVERSOURCE ENERGY,DUKE ENERGY,3,4,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EVERSOURCE ENERGY,0,H.R.3432,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EVERSOURCE ENERGY,0,H.R.1502,,,1,1,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EVERSOURCE ENERGY,0,H.R.1743,DUKE ENERGY,EVERSOURCE ENERGY,2,6,4,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EXELON,1,H.R.1315,,,1,1,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EXELON,1,S.1142,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EXELON,1,H.R.2096,DUKE ENERGY,EXELON,1,2,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EXELON,1,S.1359,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EXELON,1,S.903,,,1,1,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EXELON,1,H.R.2597,EXELON,DUKE ENERGY,2,3,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EXELON,1,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EXXONMOBIL,0,S.2299,EXXONMOBIL,DUKE ENERGY,3,4,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EXXONMOBIL,0,S.617,,,1,1,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EXXONMOBIL,0,S.2657,,,5,5,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EXXONMOBIL,0,S.383,EXXONMOBIL,DUKE ENERGY,1,5,4,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,EXXONMOBIL,0,S.1685,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,FIRSTENERGY,0,S.1142,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,FIRSTENERGY,0,S.2137,FIRSTENERGY,DUKE ENERGY,3,5,2,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,FIRSTENERGY,0,H.R.2096,DUKE ENERGY,FIRSTENERGY,1,2,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,FIRSTENERGY,0,S.2657,,,5,5,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,FIRSTENERGY,0,S.1359,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,FIRSTENERGY,0,S.1593,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,FIRSTENERGY,0,S.383,FIRSTENERGY,DUKE ENERGY,3,5,2,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,FIRSTENERGY,0,H.R.1502,,,1,1,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,FIRSTENERGY,0,S.1760,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,FIRSTENERGY,0,H.R.2597,FIRSTENERGY,DUKE ENERGY,2,3,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,FIRSTENERGY,0,H.R.1743,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,FIRSTENERGY,0,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,FLUOR,0,H.R.2960,DUKE ENERGY,FLUOR,2,3,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,FLUOR,0,H.R.2740,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,FLUOR,0,H.R.3306,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,FLUOR,0,S.903,DUKE ENERGY,FLUOR,1,2,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,GENERAL DYNAMICS,1,H.R.2740,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,GENERAL ELECTRIC,0,H.R.2960,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,GENERAL ELECTRIC,0,S.1685,DUKE ENERGY,GENERAL ELECTRIC,2,4,2,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,GENERAL MOTORS,0,S.617,DUKE ENERGY,GENERAL MOTORS,1,2,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,GENERAL MOTORS,0,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,HEWLETT PACKARD ENTERPRISE,1,H.R.2960,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,HONEYWELL INTERNATIONAL,0,S.2137,HONEYWELL INTERNATIONAL,DUKE ENERGY,3,5,2,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,INTEL,0,S.2657,,,5,5,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,INTEL,0,H.R.3432,DUKE ENERGY,INTEL,2,4,2,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,INTEL,0,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,INTERNATIONAL PAPER,0,S.617,DUKE ENERGY,INTERNATIONAL PAPER,1,3,2,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,LEIDOS HOLDINGS,1,H.R.2960,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,LEIDOS HOLDINGS,1,H.R.2740,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,LOCKHEED MARTIN,1,H.R.648,,,1,1,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,LOCKHEED MARTIN,1,H.R.2740,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,LOEWS,0,S.2299,DUKE ENERGY,LOEWS,4,6,2,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,LOEWS,0,H.R.3432,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,MARATHON PETROLEUM,0,S.617,,,1,1,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,MARATHON PETROLEUM,0,S.2300,MARATHON PETROLEUM,DUKE ENERGY,3,5,2,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,MARATHON PETROLEUM,0,S.383,MARATHON PETROLEUM,DUKE ENERGY,1,5,4,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,MARATHON PETROLEUM,0,S.2299,DUKE ENERGY,MARATHON PETROLEUM,4,5,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,MICROSOFT,1,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,MOTOROLA SOLUTIONS,1,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,NORTHROP GRUMMAN,0,S.1760,DUKE ENERGY,NORTHROP GRUMMAN,2,5,3,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,NORTHROP GRUMMAN,0,H.R.2740,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,NORTHROP GRUMMAN,0,H.R.2960,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,ORACLE,1,H.R.2740,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PG&E,1,H.R.1315,,,1,1,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PG&E,1,S.1142,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PG&E,1,H.R.2096,DUKE ENERGY,PG&E,1,2,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PG&E,1,S.617,,,1,1,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PG&E,1,H.R.3432,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PG&E,1,S.2299,PG&E,DUKE ENERGY,3,4,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PG&E,1,H.R.2699,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PG&E,1,S.1234,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PG&E,1,H.R.3136,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PG&E,1,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PHILLIPS 66,0,H.R.3432,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PHILLIPS 66,0,S.2299,PHILLIPS 66,DUKE ENERGY,3,4,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PHILLIPS 66,0,S.617,,,1,1,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PPG INDUSTRIES,1,H.R.2960,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PPG INDUSTRIES,1,H.R.2740,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PPL,0,S.1142,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PPL,0,H.R.2096,DUKE ENERGY,PPL,1,2,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PPL,0,S.2657,DUKE ENERGY,PPL,5,7,2,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PPL,0,S.1359,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PPL,0,S.383,DUKE ENERGY,PPL,5,8,3,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PPL,0,H.R.1502,,,1,1,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PPL,0,S.1760,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PPL,0,H.R.2597,,,3,3,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PPL,0,H.R.1743,PPL,DUKE ENERGY,1,2,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PPL,0,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0,H.R.2960,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0,H.R.3432,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0,S.2299,PUBLIC SERVICE ENTERPRISE GROUP,DUKE ENERGY,3,4,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0,S.1359,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0,H.R.2699,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0,H.R.2597,PUBLIC SERVICE ENTERPRISE GROUP,DUKE ENERGY,2,3,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0,S.1234,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0,H.R.3136,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,SEMPRA ENERGY,0,H.R.1315,DUKE ENERGY,SEMPRA ENERGY,1,4,3,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,SEMPRA ENERGY,0,S.2299,DUKE ENERGY,SEMPRA ENERGY,4,7,3,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,SOUTHERN,0,H.R.1743,SOUTHERN,DUKE ENERGY,1,2,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,SOUTHERN,0,S.2368,DUKE ENERGY,SOUTHERN,5,8,3,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,SOUTHERN,0,H.R.3306,DUKE ENERGY,SOUTHERN,2,6,4,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,SOUTHERN,0,S.903,DUKE ENERGY,SOUTHERN,1,2,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,TESLA,0,S.1142,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,TESLA,0,H.R.2096,DUKE ENERGY,TESLA,1,2,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,UNION PACIFIC,1,H.R.2740,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,UNION PACIFIC,1,S.617,,,1,1,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,UNITED TECHNOLOGIES,0,H.R.2960,DUKE ENERGY,UNITED TECHNOLOGIES,2,3,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,XCEL ENERGY,0,S.1142,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,XCEL ENERGY,0,H.R.2096,DUKE ENERGY,XCEL ENERGY,1,2,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,XCEL ENERGY,0,S.2299,XCEL ENERGY,DUKE ENERGY,3,4,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,XCEL ENERGY,0,H.R.3306,DUKE ENERGY,XCEL ENERGY,2,3,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,XCEL ENERGY,0,S.1359,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,XCEL ENERGY,0,S.1593,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,XCEL ENERGY,0,S.383,XCEL ENERGY,DUKE ENERGY,3,5,2,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,XCEL ENERGY,0,S.903,,,1,1,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,XCEL ENERGY,0,H.R.1502,,,1,1,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,XCEL ENERGY,0,S.1760,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,XCEL ENERGY,0,H.R.2597,XCEL ENERGY,DUKE ENERGY,2,3,1,True,0,0,,,False,False,False,False,False,False
DUKE ENERGY,XCEL ENERGY,0,S.1234,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,XCEL ENERGY,0,S.1685,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,XCEL ENERGY,0,H.R.1743,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUKE ENERGY,XCEL ENERGY,0,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,ECOLAB,0,S.2657,ECOLAB,DUPONT DE NEMOURS,5,6,1,True,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,ENTERGY,1,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,EXELON,1,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,EXXONMOBIL,0,S.2657,EXXONMOBIL,DUPONT DE NEMOURS,5,6,1,True,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,EXXONMOBIL,0,S.1507,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,EXXONMOBIL,0,S.1473,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,EXXONMOBIL,0,S.1372,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,EXXONMOBIL,0,S.638,EXXONMOBIL,DUPONT DE NEMOURS,1,2,1,True,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,FIRSTENERGY,0,S.2657,FIRSTENERGY,DUPONT DE NEMOURS,5,6,1,True,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,FIRSTENERGY,0,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,GENERAL MOTORS,1,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,INTEL,0,S.2657,INTEL,DUPONT DE NEMOURS,5,6,1,True,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,INTEL,0,S.3933,,,6,6,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,INTEL,0,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,INTERNATIONAL PAPER,0,S.1023,INTERNATIONAL PAPER,DUPONT DE NEMOURS,1,2,1,True,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,MICROSOFT,1,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,MOTOROLA SOLUTIONS,1,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,PEABODY ENERGY,0,S.2657,PEABODY ENERGY,DUPONT DE NEMOURS,5,6,1,True,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,PG&E,1,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,PHILLIPS 66,1,H.R.2638,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,PHILLIPS 66,1,H.R.535,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,PHILLIPS 66,1,H.R.2577,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,PPG INDUSTRIES,0,H.R.535,DUPONT DE NEMOURS,PPG INDUSTRIES,2,5,3,True,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,PPL,0,S.2657,DUPONT DE NEMOURS,PPL,6,7,1,True,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,PPL,0,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,PUBLIC SERVICE ENTERPRISE GROUP,1,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,RAYTHEON,0,S.2754,RAYTHEON,DUPONT DE NEMOURS,5,6,1,True,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,RAYTHEON,0,H.R.5544,,,5,5,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,UNITED TECHNOLOGIES,0,S.2754,UNITED TECHNOLOGIES,DUPONT DE NEMOURS,4,6,2,True,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,WALMART,1,H.R.5544,,,5,5,0,False,0,0,,,False,False,False,False,False,False
DUPONT DE NEMOURS,XCEL ENERGY,1,H.R.2741,,,2,2,0,False,0,0,,,False,False,False,False,False,False
EBAY,LIVE NATION ENTERTAINMENT,0,H.R.3248,EBAY,LIVE NATION ENTERTAINMENT,2,4,2,True,0,0,,,False,False,False,False,False,False
EBAY,LIVE NATION ENTERTAINMENT,0,S.1850,EBAY,LIVE NATION ENTERTAINMENT,2,4,2,True,0,0,,,False,False,False,False,False,False
ECOLAB,ENTERGY,0,S.617,ENTERGY,ECOLAB,1,3,2,True,0,0,,,False,False,False,False,False,False
ECOLAB,EVERSOURCE ENERGY,1,S.617,,,3,3,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,EVERSOURCE ENERGY,1,H.R.6379,,,5,5,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,EXXONMOBIL,0,S.2657,,,5,5,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,EXXONMOBIL,0,S.617,EXXONMOBIL,ECOLAB,1,3,2,True,0,0,,,False,False,False,False,False,False
ECOLAB,FACEBOOK,0,H.R.5430,ECOLAB,FACEBOOK,4,6,2,True,0,0,,,False,False,False,False,False,False
ECOLAB,FEDEX,1,H.R.5430,,,4,4,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,GENERAL ELECTRIC,1,H.R.5430,,,4,4,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,GENERAL ELECTRIC,1,S.692,,,1,1,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,GENERAL ELECTRIC,1,H.R.2207,,,2,2,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,GENERAL MOTORS,0,H.R.5430,,,4,4,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,GENERAL MOTORS,0,S.617,GENERAL MOTORS,ECOLAB,2,3,1,True,0,0,,,False,False,False,False,False,False
ECOLAB,HEWLETT PACKARD ENTERPRISE,0,H.R.3301,HEWLETT PACKARD ENTERPRISE,ECOLAB,2,3,1,True,0,0,,,False,False,False,False,False,False
ECOLAB,HILTON WORLDWIDE HOLDINGS,1,S.178,,,7,7,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,HUMANA,1,S.178,,,7,7,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,ILLINOIS TOOL WORKS,1,H.R.5430,,,4,4,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,INTEL,1,S.2657,,,5,5,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,INTERNATIONAL PAPER,1,H.R.5430,,,4,4,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,INTERNATIONAL PAPER,1,S.617,,,3,3,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,INTERNATIONAL PAPER,1,H.R.3301,,,3,3,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,JOHNSON & JOHNSON,0,S.2740,ECOLAB,JOHNSON & JOHNSON,4,5,1,True,0,0,,,False,False,False,False,False,False
ECOLAB,JOHNSON & JOHNSON,0,S.726,,,1,1,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,KROGER,0,H.R.3301,KROGER,ECOLAB,2,3,1,True,0,0,,,False,False,False,False,False,False
ECOLAB,LIBERTY MUTUAL INSURANCE GROUP,1,H.R.5430,,,4,4,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,LOEWS,0,H.R.7079,,,6,6,0,False,0,1,,Ogilvy Government Relations,False,True,True,False,True,True
ECOLAB,LOEWS,0,S.4178,LOEWS,ECOLAB,6,7,1,True,0,1,,Ogilvy Government Relations,False,True,True,False,True,True
ECOLAB,MARATHON PETROLEUM,0,S.617,MARATHON PETROLEUM,ECOLAB,1,3,2,True,0,0,,,False,False,False,False,False,False
ECOLAB,MARRIOTT INTERNATIONAL,1,H.R.7079,,,6,6,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,NORTHWESTERN MUTUAL,0,H.R.3301,NORTHWESTERN MUTUAL,ECOLAB,2,3,1,True,0,0,,,False,False,False,False,False,False
ECOLAB,ORACLE,1,H.R.5430,,,4,4,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,PEABODY ENERGY,1,S.2657,,,5,5,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,PG&E,0,S.617,PG&E,ECOLAB,1,3,2,True,0,0,,,False,False,False,False,False,False
ECOLAB,PHILLIPS 66,0,H.R.5430,,,4,4,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,PHILLIPS 66,0,S.617,PHILLIPS 66,ECOLAB,1,3,2,True,0,0,,,False,False,False,False,False,False
ECOLAB,PHILLIPS 66,0,H.R.3301,,,3,3,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,PPL,0,S.2657,ECOLAB,PPL,5,7,2,True,0,0,,,False,False,False,False,False,False
ECOLAB,PROCTER & GAMBLE,0,S.726,ECOLAB,PROCTER & GAMBLE,1,5,4,True,0,0,,,False,False,False,False,False,False
ECOLAB,PUBLIC SERVICE ENTERPRISE GROUP,1,S.2580,,,3,3,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,PUBLIC SERVICE ENTERPRISE GROUP,1,H.R.6379,,,5,5,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,TESLA,0,H.R.3301,TESLA,ECOLAB,2,3,1,True,0,0,,,False,False,False,False,False,False
ECOLAB,TEXAS INSTRUMENTS,1,H.R.5430,,,4,4,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,UNION PACIFIC,0,H.R.5430,,,4,4,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,UNION PACIFIC,0,S.617,UNION PACIFIC,ECOLAB,1,3,2,True,0,0,,,False,False,False,False,False,False
ECOLAB,UNION PACIFIC,0,H.R.3301,UNION PACIFIC,ECOLAB,2,3,1,True,0,0,,,False,False,False,False,False,False
ECOLAB,UNITED TECHNOLOGIES,0,H.R.5430,,,4,4,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,UNITED TECHNOLOGIES,0,H.R.3301,UNITED TECHNOLOGIES,ECOLAB,2,3,1,True,0,0,,,False,False,False,False,False,False
ECOLAB,WALMART,1,H.R.5430,,,4,4,0,False,0,0,,,False,False,False,False,False,False
ECOLAB,ZIMMER BIOMET HOLDINGS,1,S.692,,,1,1,0,False,0,0,,,False,False,False,False,False,False
EDISON INTERNATIONAL,EVERSOURCE ENERGY,0,H.R.1743,EDISON INTERNATIONAL,EVERSOURCE ENERGY,1,6,5,True,0,0,,,False,False,False,False,False,False
EDISON INTERNATIONAL,EVERSOURCE ENERGY,0,S.2302,EDISON INTERNATIONAL,EVERSOURCE ENERGY,4,8,4,True,0,0,,,False,False,False,False,False,False
EDISON INTERNATIONAL,EXELON,1,S.674,,,1,1,0,False,0,0,,,False,False,False,False,False,False
EDISON INTERNATIONAL,FEDEX,0,H.J.RES.31,FEDEX,EDISON INTERNATIONAL,1,4,3,True,0,0,,,False,False,False,False,False,False
EDISON INTERNATIONAL,FIRSTENERGY,0,H.R.1743,EDISON INTERNATIONAL,FIRSTENERGY,1,2,1,True,0,0,,,False,False,False,False,False,False
EDISON INTERNATIONAL,FIRSTENERGY,0,S.1094,FIRSTENERGY,EDISON INTERNATIONAL,2,3,1,True,0,0,,,False,False,False,False,False,False
EDISON INTERNATIONAL,FIRSTENERGY,0,S.2302,EDISON INTERNATIONAL,FIRSTENERGY,4,5,1,True,0,0,,,False,False,False,False,False,False
EDISON INTERNATIONAL,FORD,0,S.1094,FORD,EDISON INTERNATIONAL,1,3,2,True,0,0,,,False,False,False,False,False,False
EDISON INTERNATIONAL,FORD,0,S.2302,FORD,EDISON INTERNATIONAL,3,4,1,True,0,0,,,False,False,False,False,False,False
