source,target,weight,source_firsts,target_firsts,tie_count,shared_bills,net_temporal,balanced,directed_bills,lobbyist_mediated,firm_mediated,any_mediated,mean_lag_quarters,net_lob_connected,net_firm_connected,net_any_connected,lobbyist_mediation_rate,firm_mediation_rate,any_mediation_rate
CSX,GILEAD SCIENCES,0.000424,1,0,1,2,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
CSX,HCA HEALTHCARE,0.001598,0,0,1,1,0,1,,,,,,,,,,,
CSX,HILTON WORLDWIDE HOLDINGS,0.001054,0,0,1,1,0,1,,,,,,,,,,,
CSX,HOME DEPOT,0.001395,0,0,1,1,0,1,,,,,,,,,,,
CSX,HUMANA,0.001267,0,0,1,1,0,1,,,,,,,,,,,
CSX,JOHNSON & JOHNSON,0.000369,0,0,1,1,0,1,,,,,,,,,,,
CSX,LEIDOS HOLDINGS,0.014379,0,0,3,3,0,1,,,,,,,,,,,
CSX,LOCKHEED MARTIN,0.000777,0,0,1,1,0,1,,,,,,,,,,,
NORFOLK SOUTHERN,CSX,0.56755,3,0,4,7,3,0,3.0,0.0,0.0,0.0,1.6666666666666667,False,False,False,0.0,0.0,0.0
CSX,PPG INDUSTRIES,0.001153,0,0,2,2,0,1,,,,,,,,,,,
CSX,SOUTHERN,0.002631,1,0,1,2,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
TESLA,CSX,0.002223,1,0,0,1,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
UNION PACIFIC,CSX,0.302762,5,1,5,11,4,0,6.0,0.0,0.0,0.0,1.5,False,False,False,0.0,0.0,0.0
CSX,UNITED TECHNOLOGIES,0.01256,0,0,1,1,0,1,,,,,,,,,,,
CUMMINS,DELL TECHNOLOGIES,0.168132,1,0,2,3,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
CUMMINS,DELTA AIR LINES,0.003456,2,1,6,9,1,0,3.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CUMMINS,DTE ENERGY,0.020584,0,0,4,4,0,1,,,,,,,,,,,
CUMMINS,DUKE ENERGY,0.009678,0,0,3,3,0,1,,,,,,,,,,,
CUMMINS,DUPONT DE NEMOURS,0.001301,0,0,1,1,0,1,,,,,,,,,,,
CUMMINS,ECOLAB,0.007007,2,0,0,2,2,0,2.0,0.0,0.0,0.0,1.5,False,False,False,0.0,0.0,0.0
CUMMINS,EDISON INTERNATIONAL,0.098138,2,0,2,4,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CUMMINS,ENTERGY,0.013041,1,1,2,4,0,1,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CUMMINS,EVERSOURCE ENERGY,0.007324,2,1,0,3,1,0,3.0,0.0,0.0,0.0,2.6666666666666665,False,False,False,0.0,0.0,0.0
CUMMINS,EXELON,0.011869,0,0,4,4,0,1,,,,,,,,,,,
EXXONMOBIL,CUMMINS,0.009674,1,0,1,2,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
CUMMINS,FACEBOOK,0.179638,1,0,2,3,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
CUMMINS,FEDEX,0.000617,0,0,1,1,0,1,,,,,,,,,,,
CUMMINS,FIRSTENERGY,0.003124,1,0,2,3,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
FORD,CUMMINS,0.040845,1,0,1,2,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
GENERAL DYNAMICS,CUMMINS,0.002928,1,0,3,4,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CUMMINS,GENERAL ELECTRIC,0.001161,1,0,2,3,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CUMMINS,GENERAL MILLS,0.113164,0,0,2,2,0,1,,,,,,,,,,,
CUMMINS,GENERAL MOTORS,0.183351,2,0,4,6,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CUMMINS,HARTFORD FINANCIAL SERVICES,0.008197,0,0,2,2,0,1,,,,,,,,,,,
CUMMINS,HEWLETT PACKARD ENTERPRISE,0.266005,2,0,7,9,2,0,2.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
CUMMINS,HOLLYFRONTIER,0.008016,3,1,1,5,2,0,4.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CUMMINS,HOME DEPOT,0.009674,2,0,0,2,2,0,2.0,0.0,0.0,0.0,2.5,False,False,False,0.0,0.0,0.0
CUMMINS,HONEYWELL INTERNATIONAL,0.002689,1,0,2,3,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CUMMINS,IBM,0.158854,0,0,6,6,0,1,,,,,,,,,,,
CUMMINS,INTEL,0.184275,0,0,2,2,0,1,,,,,,,,,,,
CUMMINS,INTERNATIONAL PAPER,0.000833,1,0,0,1,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
CUMMINS,INTUIT,0.087431,2,0,0,2,2,0,2.0,0.0,0.0,0.0,6.0,False,False,False,0.0,0.0,0.0
CUMMINS,JOHNSON & JOHNSON,0.000799,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CUMMINS,LEIDOS HOLDINGS,0.00121,0,0,3,3,0,1,,,,,,,,,,,
CUMMINS,LIBERTY MUTUAL INSURANCE GROUP,0.005028,1,0,0,1,1,0,1.0,0.0,0.0,0.0,4.0,False,False,False,0.0,0.0,0.0
CUMMINS,LOCKHEED MARTIN,0.000413,0,0,2,2,0,1,,,,,,,,,,,
CUMMINS,MARATHON PETROLEUM,0.009236,0,0,3,3,0,1,,,,,,,,,,,
CUMMINS,MCKESSON,0.011164,0,0,1,1,0,1,,,,,,,,,,,
CUMMINS,MICRON TECHNOLOGY,0.156139,3,0,5,8,3,0,3.0,0.0,0.0,0.0,5.0,False,False,False,0.0,0.0,0.0
CUMMINS,MICROSOFT,0.247708,0,0,4,4,0,1,,,,,,,,,,,
CUMMINS,MOTOROLA SOLUTIONS,0.004452,1,0,2,3,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CUMMINS,NAVISTAR INTERNATIONAL,0.005374,2,0,0,2,2,0,2.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
NORTHROP GRUMMAN,CUMMINS,0.002448,2,0,2,4,2,0,2.0,0.0,0.0,0.0,1.5,False,False,False,0.0,0.0,0.0
CUMMINS,ORACLE,0.182604,2,0,1,3,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CUMMINS,OWENS CORNING,0.005369,0,0,2,2,0,1,,,,,,,,,,,
CUMMINS,PG&E,0.003788,0,0,4,4,0,1,,,,,,,,,,,
CUMMINS,PHILLIPS 66,0.01442,0,0,2,2,0,1,,,,,,,,,,,
CUMMINS,PNC FINANCIAL SERVICES,0.009655,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CUMMINS,PPG INDUSTRIES,0.005252,1,0,3,4,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CUMMINS,PPL,0.002793,1,1,1,3,0,1,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CUMMINS,PRINCIPAL FINANCIAL,0.035792,1,0,4,5,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CUMMINS,PUBLIC SERVICE ENTERPRISE GROUP,0.002008,0,0,3,3,0,1,,,,,,,,,,,
CUMMINS,RAYTHEON,0.000292,0,0,2,2,0,1,,,,,,,,,,,
CUMMINS,SALESFORCE,0.192915,2,0,2,4,2,0,2.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
CUMMINS,SOUTHERN,0.022002,3,1,1,5,2,0,4.0,0.0,0.0,0.0,1.75,False,False,False,0.0,0.0,0.0
CUMMINS,SOUTHWEST AIRLINES,0.001084,0,0,2,2,0,1,,,,,,,,,,,
CUMMINS,STANLEY BLACK & DECKER,0.01566,2,0,0,2,2,0,2.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
CUMMINS,TESLA,0.054083,1,0,2,3,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
CUMMINS,TEXAS INSTRUMENTS,0.241057,0,0,2,2,0,1,,,,,,,,,,,
CUMMINS,UNION PACIFIC,0.098438,1,0,3,4,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CUMMINS,UNITED AIRLINES HOLDINGS,0.000617,0,0,1,1,0,1,,,,,,,,,,,
CUMMINS,UNITED TECHNOLOGIES,0.000442,2,0,1,3,2,0,2.0,0.0,0.0,0.0,1.5,False,False,False,0.0,0.0,0.0
CUMMINS,VALERO ENERGY,0.15,0,0,1,1,0,1,,,,,,,,,,,
CUMMINS,VERIZON,0.000166,0,0,1,1,0,1,,,,,,,,,,,
CUMMINS,XCEL ENERGY,0.0021,0,0,2,2,0,1,,,,,,,,,,,
ELI LILLY,CVS HEALTH,0.11266,1,0,2,3,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CVS HEALTH,ENTERGY,0.000266,2,0,0,2,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
GENERAL ELECTRIC,CVS HEALTH,0.034916,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CVS HEALTH,GENERAL MOTORS,0.001643,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
GILEAD SCIENCES,CVS HEALTH,0.129541,3,1,1,5,2,0,4.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CVS HEALTH,HCA HEALTHCARE,0.288815,1,0,2,3,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CVS HEALTH,HONEYWELL INTERNATIONAL,0.012807,0,0,1,1,0,1,,,,,,,,,,,
CVS HEALTH,HUMANA,0.265935,4,1,4,9,3,0,5.0,0.0,0.0,0.0,2.4,False,False,False,0.0,0.0,0.0
CVS HEALTH,IBM,0.003247,0,0,1,1,0,1,,,,,,,,,,,
CVS HEALTH,INTERNATIONAL PAPER,0.000556,0,0,1,1,0,1,,,,,,,,,,,
CVS HEALTH,JOHNSON & JOHNSON,0.004001,2,0,2,4,2,0,2.0,0.0,0.0,0.0,1.5,False,False,False,0.0,0.0,0.0
CVS HEALTH,LABORATORY CORP. OF AMERICA,0.067397,0,0,3,3,0,1,,,,,,,,,,,
LEIDOS HOLDINGS,CVS HEALTH,0.002592,1,0,0,1,1,0,1.0,0.0,0.0,0.0,5.0,False,False,False,0.0,0.0,0.0
CVS HEALTH,LOEWS,0.002592,0,0,1,1,0,1,,,,,,,,,,,
MAGELLAN HEALTH,CVS HEALTH,0.137713,1,0,4,5,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CVS HEALTH,MARRIOTT INTERNATIONAL,0.000949,0,0,1,1,0,1,,,,,,,,,,,
CVS HEALTH,MCKESSON,0.004747,1,0,0,1,1,0,1.0,0.0,0.0,0.0,4.0,False,False,False,0.0,0.0,0.0
CVS HEALTH,MERCK,0.11171,2,1,1,4,1,0,3.0,0.0,0.0,0.0,2.6666666666666665,False,False,False,0.0,0.0,0.0
CVS HEALTH,MOLINA HEALTHCARE,0.094898,1,0,3,4,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CVS HEALTH,MUTUAL OF OMAHA INSURANCE,0.038904,5,0,1,6,5,0,5.0,0.0,0.0,0.0,2.4,False,False,False,0.0,0.0,0.0
CVS HEALTH,NAVISTAR INTERNATIONAL,0.068145,2,0,0,2,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CVS HEALTH,RAYTHEON,0.016281,0,0,1,1,0,1,,,,,,,,,,,
CVS HEALTH,RITE AID,0.07097,2,1,1,4,1,0,3.0,0.0,0.0,0.0,1.3333333333333333,False,False,False,0.0,0.0,0.0
CVS HEALTH,WALGREENS BOOTS ALLIANCE,0.054938,3,0,0,3,3,0,3.0,0.0,0.0,0.0,1.3333333333333333,False,False,False,0.0,0.0,0.0
CVS HEALTH,WALMART,0.120687,2,0,2,4,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
CVS HEALTH,ZIMMER BIOMET HOLDINGS,0.06375,1,0,0,1,1,0,1.0,0.0,0.0,0.0,4.0,False,False,False,0.0,0.0,0.0
DANAHER,EVERSOURCE ENERGY,0.040845,0,0,1,1,0,1,,,,,,,,,,,
DANAHER,GENERAL DYNAMICS,0.040845,0,0,1,1,0,1,,,,,,,,,,,
DANAHER,HCA HEALTHCARE,0.025185,0,0,1,1,0,1,,,,,,,,,,,
DANAHER,HERSHEY,0.01566,0,0,1,1,0,1,,,,,,,,,,,
DANAHER,LABORATORY CORP. OF AMERICA,0.3275,0,0,3,3,0,1,,,,,,,,,,,
DANAHER,LEIDOS HOLDINGS,0.006011,0,0,1,1,0,1,,,,,,,,,,,
DANAHER,NAVISTAR INTERNATIONAL,0.040845,0,0,1,1,0,1,,,,,,,,,,,
DANAHER,QUEST DIAGNOSTICS,0.268471,2,0,1,3,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
DANAHER,SEMPRA ENERGY,0.008082,0,0,1,1,0,1,,,,,,,,,,,
DANAHER,UNITED PARCEL SERVICE,0.006011,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
DAVITA,DELTA AIR LINES,0.045387,0,0,2,2,0,1,,,,,,,,,,,
DAVITA,ENTERGY,0.068417,0,0,1,1,0,1,,,,,,,,,,,
DAVITA,FLUOR,0.068417,0,0,1,1,0,1,,,,,,,,,,,
DAVITA,GENERAL DYNAMICS,0.055939,0,0,2,2,0,1,,,,,,,,,,,
DAVITA,GILEAD SCIENCES,0.010552,2,0,0,2,2,0,2.0,0.0,0.0,0.0,1.5,False,False,False,0.0,0.0,0.0
DAVITA,GRAPHIC PACKAGING HOLDING,0.045387,0,0,1,1,0,1,,,,,,,,,,,
DAVITA,HOLLYFRONTIER,0.087051,2,0,0,2,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
DAVITA,HUNTSMAN,0.063875,0,0,1,1,0,1,,,,,,,,,,,
DAVITA,LEIDOS HOLDINGS,0.068417,0,0,2,2,0,1,,,,,,,,,,,
DAVITA,MICRON TECHNOLOGY,0.068417,0,0,1,1,0,1,,,,,,,,,,,
DAVITA,MOTOROLA SOLUTIONS,0.010552,0,0,1,1,0,1,,,,,,,,,,,
DAVITA,NORTHROP GRUMMAN,0.068417,0,0,2,2,0,1,,,,,,,,,,,
DAVITA,NORTHWESTERN MUTUAL,0.168292,0,0,1,1,0,1,,,,,,,,,,,
DAVITA,ORACLE,0.068417,0,0,1,1,0,1,,,,,,,,,,,
DAVITA,TEXTRON,0.014093,0,0,1,1,0,1,,,,,,,,,,,
DAVITA,THERMO FISHER SCIENTIFIC,0.010552,0,0,2,2,0,1,,,,,,,,,,,
DAVITA,UNITED TECHNOLOGIES,0.018634,0,0,1,1,0,1,,,,,,,,,,,
DAVITA,WESTROCK,0.004542,0,0,1,1,0,1,,,,,,,,,,,
DEAN FOODS,HOME DEPOT,0.179907,2,0,0,2,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
DEAN FOODS,KELLOGG,0.299658,0,0,3,3,0,1,,,,,,,,,,,
DEAN FOODS,LOWE'S,0.163875,0,0,2,2,0,1,,,,,,,,,,,
DEAN FOODS,PEPSICO,0.179907,0,0,2,2,0,1,,,,,,,,,,,
DEAN FOODS,WEYERHAEUSER,0.141217,2,0,0,2,2,0,2.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
DEERE,DELL TECHNOLOGIES,0.03869,0,0,1,1,0,1,,,,,,,,,,,
DEERE,FACEBOOK,0.074815,0,0,1,1,0,1,,,,,,,,,,,
DEERE,FIFTH THIRD BANCORP,0.074815,0,0,1,1,0,1,,,,,,,,,,,
DEERE,GENERAL ELECTRIC,0.074815,0,0,1,1,0,1,,,,,,,,,,,
DEERE,GENWORTH FINANCIAL,0.074815,0,0,1,1,0,1,,,,,,,,,,,
DEERE,GOLDMAN SACHS GROUP,0.036125,0,0,1,1,0,1,,,,,,,,,,,
DEERE,HARTFORD FINANCIAL SERVICES,0.074815,0,0,1,1,0,1,,,,,,,,,,,
DEERE,HUNTSMAN,0.074815,0,0,1,1,0,1,,,,,,,,,,,
DEERE,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.059155,0,0,1,1,0,1,,,,,,,,,,,
DEERE,METLIFE,0.059155,0,0,1,1,0,1,,,,,,,,,,,
DEERE,NATIONWIDE,0.074815,0,0,1,1,0,1,,,,,,,,,,,
DEERE,NEXTERA ENERGY,0.059155,0,0,1,1,0,1,,,,,,,,,,,
DEERE,PPG INDUSTRIES,0.03869,0,0,1,1,0,1,,,,,,,,,,,
DEERE,PRUDENTIAL FINANCIAL,0.074815,0,0,1,1,0,1,,,,,,,,,,,
DEERE,RITE AID,0.03869,0,0,1,1,0,1,,,,,,,,,,,
DEERE,S&P GLOBAL,0.03869,0,0,1,1,0,1,,,,,,,,,,,
DEERE,W.R. BERKLEY,0.074815,0,0,1,1,0,1,,,,,,,,,,,
DEERE,WESTERN UNION,0.03869,0,0,1,1,0,1,,,,,,,,,,,
DELTA AIR LINES,DELL TECHNOLOGIES,0.001301,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
DISCOVER FINANCIAL SERVICES,DELL TECHNOLOGIES,0.034835,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,DISH NETWORK,0.02174,0,0,2,2,0,1,,,,,,,,,,,
DTE ENERGY,DELL TECHNOLOGIES,0.002066,1,0,0,1,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
DUKE ENERGY,DELL TECHNOLOGIES,0.002066,1,0,0,1,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
DUPONT DE NEMOURS,DELL TECHNOLOGIES,0.002066,1,0,0,1,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,ECOLAB,0.000619,0,0,1,1,0,1,,,,,,,,,,,
ENTERGY,DELL TECHNOLOGIES,0.003367,2,0,0,2,2,0,2.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,EVERSOURCE ENERGY,0.001291,0,0,1,1,0,1,,,,,,,,,,,
EXELON,DELL TECHNOLOGIES,0.002066,1,0,0,1,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
EXXONMOBIL,DELL TECHNOLOGIES,0.001271,1,0,1,2,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,FACEBOOK,0.132349,1,0,2,3,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,FEDEX,0.001643,0,0,1,1,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,FIFTH THIRD BANCORP,0.049783,0,0,1,1,0,1,,,,,,,,,,,
FIRSTENERGY,DELL TECHNOLOGIES,0.002066,1,0,0,1,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
GENERAL DYNAMICS,DELL TECHNOLOGIES,0.002957,1,0,1,2,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,GENERAL ELECTRIC,0.092111,1,0,2,3,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,GENERAL MILLS,0.315479,0,0,2,2,0,1,,,,,,,,,,,
GENERAL MOTORS,DELL TECHNOLOGIES,0.307562,1,0,3,4,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,GENWORTH FINANCIAL,0.03869,0,0,1,1,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,GILEAD SCIENCES,0.000949,1,0,0,1,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,HARTFORD FINANCIAL SERVICES,0.084698,0,0,1,1,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,HCA HEALTHCARE,0.002124,0,0,1,1,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,HEWLETT PACKARD ENTERPRISE,0.007508,2,1,0,3,1,0,3.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,HILTON WORLDWIDE HOLDINGS,0.001054,0,0,1,1,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,HONEYWELL INTERNATIONAL,0.045604,2,0,2,4,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
HP,DELL TECHNOLOGIES,0.000655,1,0,2,3,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,HUMANA,0.001793,0,0,1,1,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,HUNTSMAN,0.063875,0,0,1,1,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,IBM,0.154931,0,0,7,7,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,INTEL,0.010947,2,1,0,3,1,0,3.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,INTERNATIONAL PAPER,0.008738,0,0,2,2,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,JOHNSON & JOHNSON,0.001416,1,0,1,2,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,JPMORGAN CHASE & CO.,0.006223,0,0,1,1,0,1,,,,,,,,,,,
LEIDOS HOLDINGS,DELL TECHNOLOGIES,0.00926,3,0,1,4,3,0,3.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
LOCKHEED MARTIN,DELL TECHNOLOGIES,0.00509,1,0,1,2,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.02303,0,0,1,1,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,METLIFE,0.02303,0,0,1,1,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,MICRON TECHNOLOGY,0.004232,2,0,0,2,2,0,2.0,0.0,0.0,0.0,7.0,True,False,True,0.0,0.0,0.0
MICROSOFT,DELL TECHNOLOGIES,0.027437,3,0,1,4,3,0,3.0,0.0,0.0,0.0,1.6666666666666667,False,False,False,0.0,0.0,0.0
MOTOROLA SOLUTIONS,DELL TECHNOLOGIES,0.003157,3,1,1,5,2,0,4.0,0.0,0.0,0.0,1.75,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,NATIONWIDE,0.084698,0,0,1,1,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,NEXTERA ENERGY,0.02303,0,0,1,1,0,1,,,,,,,,,,,
NORTHROP GRUMMAN,DELL TECHNOLOGIES,0.00559,1,0,1,2,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
NORTHWESTERN MUTUAL,DELL TECHNOLOGIES,0.001301,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
ORACLE,DELL TECHNOLOGIES,0.03336,3,0,5,8,3,0,3.0,0.0,0.0,0.0,1.6666666666666667,False,False,False,0.0,0.0,0.0
PG&E,DELL TECHNOLOGIES,0.002066,1,0,0,1,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,PHILLIPS 66,0.001643,0,0,1,1,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,PNC FINANCIAL SERVICES,0.009655,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,PPG INDUSTRIES,0.085999,0,0,2,2,0,1,,,,,,,,,,,
PPL,DELL TECHNOLOGIES,0.002066,1,0,0,1,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,PRINCIPAL FINANCIAL,4.5e-05,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,PRUDENTIAL FINANCIAL,0.083397,0,0,1,1,0,1,,,,,,,,,,,
PUBLIC SERVICE ENTERPRISE GROUP,DELL TECHNOLOGIES,0.001598,1,0,0,1,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,RAYTHEON,0.000799,0,0,1,1,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,RITE AID,0.071891,0,0,1,1,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,S&P GLOBAL,0.057864,0,0,1,1,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,SALESFORCE,0.113505,2,0,0,2,2,0,2.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,STANLEY BLACK & DECKER,0.138565,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,TEXAS INSTRUMENTS,0.012969,2,0,1,3,2,0,2.0,0.0,0.0,0.0,1.5,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,UNION PACIFIC,0.000347,0,0,1,1,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,UNITED TECHNOLOGIES,0.000451,0,0,1,1,0,1,,,,,,,,,,,
VERIZON,DELL TECHNOLOGIES,0.009389,2,0,4,6,2,0,2.0,0.0,0.0,0.0,2.5,False,False,False,0.0,0.0,0.0
DELL TECHNOLOGIES,W.R. BERKLEY,0.03869,0,0,1,1,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,WALMART,0.001175,0,0,1,1,0,1,,,,,,,,,,,
DELL TECHNOLOGIES,WESTERN UNION,0.03869,0,0,1,1,0,1,,,,,,,,,,,
XCEL ENERGY,DELL TECHNOLOGIES,0.002066,1,0,0,1,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
DELTA AIR LINES,DUKE ENERGY,0.002941,0,0,3,3,0,1,,,,,,,,,,,
DELTA AIR LINES,ECOLAB,0.005366,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
DELTA AIR LINES,EDISON INTERNATIONAL,0.002223,1,0,0,1,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
DELTA AIR LINES,ENTERGY,0.009682,0,0,3,3,0,1,,,,,,,,,,,
DELTA AIR LINES,EVERSOURCE ENERGY,0.001291,0,0,1,1,0,1,,,,,,,,,,,
FEDEX,DELTA AIR LINES,0.151372,1,0,3,4,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
