source,target,weight,affil_norm
AIG,NORTHERN TRUST,3,0.0013428827215756492
AIG,NORTHWESTERN MUTUAL,10,0.004476275738585497
AIG,PNC FINANCIAL SERVICES,2,0.0008952551477170994
AIG,PRINCIPAL FINANCIAL,4,0.0017905102954341987
AIG,PRUDENTIAL FINANCIAL,3,0.0013428827215756492
AIG,RAYTHEON,1,0.0004476275738585497
AIG,REGIONS FINANCIAL,1,0.0004476275738585497
AIG,STATE FARM INSURANCE,6,0.0026857654431512983
AIG,STATE STREET CORP.,1,0.0004476275738585497
AIG,SYNCHRONY FINANCIAL,1,0.0004476275738585497
AIG,TIAA,5,0.0022381378692927483
AIG,U.S. BANCORP,1,0.0004476275738585497
AIG,UNITED TECHNOLOGIES,1,0.0004476275738585497
AIG,USAA,2,0.0008952551477170994
AIG,VISA,1,0.0004476275738585497
AIG,W.R. BERKLEY,1,0.0004476275738585497
AIG,XEROX,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,ALASKA AIR GROUP,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,AMAZON,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,AMEREN,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,AMERICAN AIRLINES GROUP,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,BALL,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,BERKSHIRE HATHAWAY,3,0.0013428827215756492
AIR PRODUCTS & CHEMICALS,BOEING,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,BRISTOL-MYERS SQUIBB,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,CENTENE,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,CHEVRON,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,CMS ENERGY,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,COGNIZANT TECHNOLOGY SOLUTIONS,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,CONSOLIDATED EDISON,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,CORNING,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,CUMMINS,3,0.0013428827215756492
AIR PRODUCTS & CHEMICALS,DAVITA,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,DELTA AIR LINES,4,0.0017905102954341987
AIR PRODUCTS & CHEMICALS,DTE ENERGY,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,DUKE ENERGY,3,0.0013428827215756492
AIR PRODUCTS & CHEMICALS,ENERGY TRANSFER,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,ENTERGY,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,EVERSOURCE ENERGY,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,EXELON,4,0.0017905102954341987
AIR PRODUCTS & CHEMICALS,EXXONMOBIL,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,FACEBOOK,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,FIRSTENERGY,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,FLUOR,3,0.0013428827215756492
AIR PRODUCTS & CHEMICALS,GENERAL DYNAMICS,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,GENERAL ELECTRIC,3,0.0013428827215756492
AIR PRODUCTS & CHEMICALS,GENERAL MOTORS,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,GILEAD SCIENCES,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,GRAPHIC PACKAGING HOLDING,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,HEWLETT PACKARD ENTERPRISE,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,HOLLYFRONTIER,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,HUNTSMAN,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,IBM,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,JACOBS ENGINEERING GROUP,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,JETBLUE AIRWAYS,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,LEIDOS HOLDINGS,4,0.0017905102954341987
AIR PRODUCTS & CHEMICALS,LOCKHEED MARTIN,3,0.0013428827215756492
AIR PRODUCTS & CHEMICALS,MAGELLAN HEALTH,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,MICRON TECHNOLOGY,3,0.0013428827215756492
AIR PRODUCTS & CHEMICALS,MICROSOFT,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,NORTHROP GRUMMAN,4,0.0017905102954341987
AIR PRODUCTS & CHEMICALS,ORACLE,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,OSHKOSH,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,PG&E,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,PPG INDUSTRIES,3,0.0013428827215756492
AIR PRODUCTS & CHEMICALS,PPL,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,PUBLIC SERVICE ENTERPRISE GROUP,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,RAYTHEON,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,SOUTHWEST AIRLINES,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,TEXTRON,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,THERMO FISHER SCIENTIFIC,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,UNION PACIFIC,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,UNITED AIRLINES HOLDINGS,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,UNITED TECHNOLOGIES,3,0.0013428827215756492
AIR PRODUCTS & CHEMICALS,USAA,1,0.0004476275738585497
AIR PRODUCTS & CHEMICALS,WESTROCK,2,0.0008952551477170994
AIR PRODUCTS & CHEMICALS,XCEL ENERGY,4,0.0017905102954341987
AK STEEL HOLDING,BANK OF NEW YORK MELLON,2,0.0008952551477170994
AK STEEL HOLDING,BLACKROCK,1,0.0004476275738585497
AK STEEL HOLDING,CENTERPOINT ENERGY,1,0.0004476275738585497
AK STEEL HOLDING,CMS ENERGY,1,0.0004476275738585497
AK STEEL HOLDING,COCA-COLA,3,0.0013428827215756492
AK STEEL HOLDING,DEAN FOODS,2,0.0008952551477170994
AK STEEL HOLDING,DTE ENERGY,1,0.0004476275738585497
AK STEEL HOLDING,DUKE ENERGY,1,0.0004476275738585497
AK STEEL HOLDING,EXELON,4,0.0017905102954341987
AK STEEL HOLDING,EXXONMOBIL,2,0.0008952551477170994
AK STEEL HOLDING,ILLINOIS TOOL WORKS,4,0.0017905102954341987
AK STEEL HOLDING,KELLOGG,2,0.0008952551477170994
AK STEEL HOLDING,MARATHON PETROLEUM,1,0.0004476275738585497
AK STEEL HOLDING,MUTUAL OF OMAHA INSURANCE,2,0.0008952551477170994
AK STEEL HOLDING,NUCOR,6,0.0026857654431512983
AK STEEL HOLDING,PHILLIPS 66,4,0.0017905102954341987
AK STEEL HOLDING,PPG INDUSTRIES,2,0.0008952551477170994
AK STEEL HOLDING,RAYTHEON,1,0.0004476275738585497
ALASKA AIR GROUP,AMAZON,3,0.0013428827215756492
ALASKA AIR GROUP,AMEREN,1,0.0004476275738585497
ALASKA AIR GROUP,AMERICAN AIRLINES GROUP,27,0.012085944494180842
ALASKA AIR GROUP,AMERICAN ELECTRIC POWER,1,0.0004476275738585497
ALASKA AIR GROUP,BALL,1,0.0004476275738585497
ALASKA AIR GROUP,BANK OF AMERICA,1,0.0004476275738585497
ALASKA AIR GROUP,BECTON DICKINSON,1,0.0004476275738585497
ALASKA AIR GROUP,BERKSHIRE HATHAWAY,5,0.0022381378692927483
ALASKA AIR GROUP,BIOGEN,1,0.0004476275738585497
ALASKA AIR GROUP,BLACKSTONE GROUP,1,0.0004476275738585497
ALASKA AIR GROUP,BOEING,1,0.0004476275738585497
ALASKA AIR GROUP,BOSTON SCIENTIFIC,1,0.0004476275738585497
ALASKA AIR GROUP,BRISTOL-MYERS SQUIBB,1,0.0004476275738585497
ALASKA AIR GROUP,CAPITAL ONE FINANCIAL,2,0.0008952551477170994
ALASKA AIR GROUP,CARDINAL HEALTH,1,0.0004476275738585497
ALASKA AIR GROUP,CENTENE,2,0.0008952551477170994
ALASKA AIR GROUP,CENTERPOINT ENERGY,1,0.0004476275738585497
ALASKA AIR GROUP,CMS ENERGY,3,0.0013428827215756492
ALASKA AIR GROUP,COGNIZANT TECHNOLOGY SOLUTIONS,3,0.0013428827215756492
ALASKA AIR GROUP,CONOCOPHILLIPS,1,0.0004476275738585497
ALASKA AIR GROUP,CORNING,1,0.0004476275738585497
ALASKA AIR GROUP,CSX,2,0.0008952551477170994
ALASKA AIR GROUP,CUMMINS,4,0.0017905102954341987
ALASKA AIR GROUP,DANAHER,1,0.0004476275738585497
ALASKA AIR GROUP,DELL TECHNOLOGIES,2,0.0008952551477170994
ALASKA AIR GROUP,DELTA AIR LINES,9,0.0040286481647269475
ALASKA AIR GROUP,DTE ENERGY,3,0.0013428827215756492
ALASKA AIR GROUP,DUKE ENERGY,3,0.0013428827215756492
ALASKA AIR GROUP,EDISON INTERNATIONAL,1,0.0004476275738585497
ALASKA AIR GROUP,ENTERGY,3,0.0013428827215756492
ALASKA AIR GROUP,EVERSOURCE ENERGY,1,0.0004476275738585497
ALASKA AIR GROUP,EXELON,2,0.0008952551477170994
ALASKA AIR GROUP,EXXONMOBIL,1,0.0004476275738585497
ALASKA AIR GROUP,FACEBOOK,2,0.0008952551477170994
ALASKA AIR GROUP,FEDEX,8,0.0035810205908683975
ALASKA AIR GROUP,FIRSTENERGY,1,0.0004476275738585497
ALASKA AIR GROUP,GENERAL DYNAMICS,6,0.0026857654431512983
ALASKA AIR GROUP,GENERAL ELECTRIC,6,0.0026857654431512983
ALASKA AIR GROUP,GENERAL MILLS,1,0.0004476275738585497
ALASKA AIR GROUP,GENERAL MOTORS,2,0.0008952551477170994
ALASKA AIR GROUP,GILEAD SCIENCES,1,0.0004476275738585497
ALASKA AIR GROUP,GUARDIAN LIFE INS. CO. OF AMERICA,1,0.0004476275738585497
ALASKA AIR GROUP,HARTFORD FINANCIAL SERVICES,1,0.0004476275738585497
ALASKA AIR GROUP,HCA HEALTHCARE,1,0.0004476275738585497
ALASKA AIR GROUP,HERSHEY,1,0.0004476275738585497
ALASKA AIR GROUP,HEWLETT PACKARD ENTERPRISE,1,0.0004476275738585497
ALASKA AIR GROUP,HILTON WORLDWIDE HOLDINGS,1,0.0004476275738585497
ALASKA AIR GROUP,HOLLYFRONTIER,1,0.0004476275738585497
ALASKA AIR GROUP,HUMANA,1,0.0004476275738585497
ALASKA AIR GROUP,HUNTSMAN,1,0.0004476275738585497
ALASKA AIR GROUP,IBM,3,0.0013428827215756492
ALASKA AIR GROUP,JACOBS ENGINEERING GROUP,2,0.0008952551477170994
ALASKA AIR GROUP,JETBLUE AIRWAYS,1,0.0004476275738585497
ALASKA AIR GROUP,JOHNSON & JOHNSON,2,0.0008952551477170994
ALASKA AIR GROUP,JONES FINANCIAL (EDWARD JONES),1,0.0004476275738585497
ALASKA AIR GROUP,L3HARRIS TECHNOLOGIES,1,0.0004476275738585497
ALASKA AIR GROUP,LEIDOS HOLDINGS,8,0.0035810205908683975
ALASKA AIR GROUP,LOCKHEED MARTIN,5,0.0022381378692927483
ALASKA AIR GROUP,MAGELLAN HEALTH,1,0.0004476275738585497
ALASKA AIR GROUP,MICRON TECHNOLOGY,1,0.0004476275738585497
ALASKA AIR GROUP,MICROSOFT,1,0.0004476275738585497
ALASKA AIR GROUP,MOLINA HEALTHCARE,1,0.0004476275738585497
ALASKA AIR GROUP,NAVISTAR INTERNATIONAL,1,0.0004476275738585497
ALASKA AIR GROUP,NORTHROP GRUMMAN,3,0.0013428827215756492
ALASKA AIR GROUP,ORACLE,1,0.0004476275738585497
ALASKA AIR GROUP,PEPSICO,1,0.0004476275738585497
ALASKA AIR GROUP,PG&E,2,0.0008952551477170994
ALASKA AIR GROUP,PNC FINANCIAL SERVICES,1,0.0004476275738585497
ALASKA AIR GROUP,PPG INDUSTRIES,2,0.0008952551477170994
ALASKA AIR GROUP,PPL,2,0.0008952551477170994
ALASKA AIR GROUP,PRINCIPAL FINANCIAL,1,0.0004476275738585497
ALASKA AIR GROUP,PROCTER & GAMBLE,1,0.0004476275738585497
ALASKA AIR GROUP,RAYTHEON,5,0.0022381378692927483
ALASKA AIR GROUP,SALESFORCE,1,0.0004476275738585497
ALASKA AIR GROUP,SOUTHWEST AIRLINES,6,0.0026857654431512983
ALASKA AIR GROUP,STANLEY BLACK & DECKER,1,0.0004476275738585497
ALASKA AIR GROUP,TEXTRON,1,0.0004476275738585497
ALASKA AIR GROUP,U.S. BANCORP,1,0.0004476275738585497
ALASKA AIR GROUP,UNION PACIFIC,4,0.0017905102954341987
ALASKA AIR GROUP,UNITED AIRLINES HOLDINGS,30,0.01342882721575649
ALASKA AIR GROUP,UNITED TECHNOLOGIES,3,0.0013428827215756492
ALASKA AIR GROUP,USAA,1,0.0004476275738585497
ALASKA AIR GROUP,VERIZON,1,0.0004476275738585497
ALASKA AIR GROUP,WEYERHAEUSER,1,0.0004476275738585497
ALASKA AIR GROUP,XCEL ENERGY,2,0.0008952551477170994
ALLSTATE,ALTRIA GROUP,1,0.0004476275738585497
ALLSTATE,AMAZON,4,0.0017905102954341987
ALLSTATE,AMERICAN EXPRESS,1,0.0004476275738585497
ALLSTATE,AMERICAN FAMILY INSURANCE GROUP,28,0.012533572068039392
ALLSTATE,AMERIPRISE FINANCIAL,16,0.007162041181736795
ALLSTATE,ASSURANT,4,0.0017905102954341987
ALLSTATE,AT&T,4,0.0017905102954341987
ALLSTATE,BANK OF AMERICA,4,0.0017905102954341987
ALLSTATE,BANK OF NEW YORK MELLON,1,0.0004476275738585497
ALLSTATE,BLACKROCK,3,0.0013428827215756492
ALLSTATE,BOEING,3,0.0013428827215756492
ALLSTATE,CAPITAL ONE FINANCIAL,1,0.0004476275738585497
ALLSTATE,CBS,7,0.003133393017009848
ALLSTATE,CHARLES SCHWAB,2,0.0008952551477170994
ALLSTATE,CHARTER COMMUNICATIONS,1,0.0004476275738585497
ALLSTATE,CITIGROUP,1,0.0004476275738585497
ALLSTATE,CITIZENS FINANCIAL GROUP,1,0.0004476275738585497
ALLSTATE,COCA-COLA,1,0.0004476275738585497
ALLSTATE,CONSTELLATION BRANDS,1,0.0004476275738585497
ALLSTATE,CUMMINS,1,0.0004476275738585497
ALLSTATE,DELL TECHNOLOGIES,1,0.0004476275738585497
ALLSTATE,ENTERGY,1,0.0004476275738585497
ALLSTATE,FORD,3,0.0013428827215756492
ALLSTATE,FOX CORP,7,0.003133393017009848
ALLSTATE,GUARDIAN LIFE INS. CO. OF AMERICA,4,0.0017905102954341987
ALLSTATE,HARTFORD FINANCIAL SERVICES,16,0.007162041181736795
ALLSTATE,HEWLETT PACKARD ENTERPRISE,1,0.0004476275738585497
ALLSTATE,HOME DEPOT,3,0.0013428827215756492
ALLSTATE,HONEYWELL INTERNATIONAL,1,0.0004476275738585497
ALLSTATE,IBM,4,0.0017905102954341987
ALLSTATE,IHEARTMEDIA,1,0.0004476275738585497
ALLSTATE,JOHNSON & JOHNSON,1,0.0004476275738585497
ALLSTATE,JONES FINANCIAL (EDWARD JONES),5,0.0022381378692927483
ALLSTATE,JPMORGAN CHASE & CO.,3,0.0013428827215756492
ALLSTATE,KEYCORP,1,0.0004476275738585497
ALLSTATE,KROGER,4,0.0017905102954341987
ALLSTATE,LIBERTY MEDIA,1,0.0004476275738585497
ALLSTATE,LIBERTY MUTUAL INSURANCE GROUP,7,0.003133393017009848
ALLSTATE,LINCOLN NATIONAL,6,0.0026857654431512983
ALLSTATE,LOCKHEED MARTIN,1,0.0004476275738585497
ALLSTATE,LOEWS,1,0.0004476275738585497
ALLSTATE,LOWE'S,1,0.0004476275738585497
ALLSTATE,MARSH & MCLENNAN,1,0.0004476275738585497
ALLSTATE,MASSACHUSETTS MUTUAL LIFE INSURANCE,1,0.0004476275738585497
ALLSTATE,MICROSOFT,2,0.0008952551477170994
ALLSTATE,MUTUAL OF OMAHA INSURANCE,6,0.0026857654431512983
ALLSTATE,NATIONWIDE,21,0.009400179051029543
ALLSTATE,NEW YORK LIFE INSURANCE,5,0.0022381378692927483
ALLSTATE,NORTHERN TRUST,1,0.0004476275738585497
ALLSTATE,NORTHWESTERN MUTUAL,14,0.006266786034019696
ALLSTATE,PEPSICO,1,0.0004476275738585497
ALLSTATE,PG&E,1,0.0004476275738585497
ALLSTATE,PNC FINANCIAL SERVICES,3,0.0013428827215756492
ALLSTATE,PRINCIPAL FINANCIAL,10,0.004476275738585497
ALLSTATE,PRUDENTIAL FINANCIAL,6,0.0026857654431512983
ALLSTATE,QURATE RETAIL,1,0.0004476275738585497
ALLSTATE,RAYTHEON,1,0.0004476275738585497
ALLSTATE,SEMPRA ENERGY,1,0.0004476275738585497
ALLSTATE,STATE FARM INSURANCE,11,0.004923903312444047
ALLSTATE,SYNCHRONY FINANCIAL,2,0.0008952551477170994
ALLSTATE,TARGET,2,0.0008952551477170994
ALLSTATE,TIAA,6,0.0026857654431512983
ALLSTATE,TRAVELERS,1,0.0004476275738585497
ALLSTATE,U.S. BANCORP,2,0.0008952551477170994
ALLSTATE,UNITED AIRLINES HOLDINGS,3,0.0013428827215756492
ALLSTATE,UNITED PARCEL SERVICE,1,0.0004476275738585497
ALLSTATE,UNITED TECHNOLOGIES,1,0.0004476275738585497
ALLSTATE,USAA,2,0.0008952551477170994
ALLSTATE,VERIZON,1,0.0004476275738585497
ALLSTATE,W.R. BERKLEY,2,0.0008952551477170994
ALLSTATE,WELLS FARGO,1,0.0004476275738585497
ALLSTATE,XEROX,1,0.0004476275738585497
ALLSTATE,YUM BRANDS,4,0.0017905102954341987
ALLY FINANCIAL,ALPHABET,1,0.0004476275738585497
ALLY FINANCIAL,AMERICAN AIRLINES GROUP,1,0.0004476275738585497
ALLY FINANCIAL,AMERICAN EXPRESS,2,0.0008952551477170994
ALLY FINANCIAL,AMERIPRISE FINANCIAL,2,0.0008952551477170994
ALLY FINANCIAL,AMGEN,1,0.0004476275738585497
ALLY FINANCIAL,BANK OF AMERICA,1,0.0004476275738585497
ALLY FINANCIAL,BANK OF NEW YORK MELLON,1,0.0004476275738585497
ALLY FINANCIAL,BLACKSTONE GROUP,1,0.0004476275738585497
ALLY FINANCIAL,CAPITAL ONE FINANCIAL,2,0.0008952551477170994
ALLY FINANCIAL,CHEVRON,1,0.0004476275738585497
ALLY FINANCIAL,CITIGROUP,2,0.0008952551477170994
ALLY FINANCIAL,CITIZENS FINANCIAL GROUP,2,0.0008952551477170994
ALLY FINANCIAL,COCA-COLA,1,0.0004476275738585497
ALLY FINANCIAL,DANAHER,2,0.0008952551477170994
ALLY FINANCIAL,DISCOVER FINANCIAL SERVICES,1,0.0004476275738585497
ALLY FINANCIAL,ECOLAB,1,0.0004476275738585497
ALLY FINANCIAL,EXXONMOBIL,1,0.0004476275738585497
ALLY FINANCIAL,FIFTH THIRD BANCORP,2,0.0008952551477170994
ALLY FINANCIAL,FLUOR,1,0.0004476275738585497
ALLY FINANCIAL,GOLDMAN SACHS GROUP,1,0.0004476275738585497
ALLY FINANCIAL,GUARDIAN LIFE INS. CO. OF AMERICA,1,0.0004476275738585497
ALLY FINANCIAL,HARTFORD FINANCIAL SERVICES,2,0.0008952551477170994
ALLY FINANCIAL,HILTON WORLDWIDE HOLDINGS,3,0.0013428827215756492
ALLY FINANCIAL,HUMANA,2,0.0008952551477170994
ALLY FINANCIAL,JPMORGAN CHASE & CO.,2,0.0008952551477170994
ALLY FINANCIAL,KEYCORP,2,0.0008952551477170994
ALLY FINANCIAL,LABORATORY CORP. OF AMERICA,1,0.0004476275738585497
ALLY FINANCIAL,MARRIOTT INTERNATIONAL,1,0.0004476275738585497
ALLY FINANCIAL,MUTUAL OF OMAHA INSURANCE,1,0.0004476275738585497
ALLY FINANCIAL,NATIONWIDE,3,0.0013428827215756492
ALLY FINANCIAL,NORTHERN TRUST,1,0.0004476275738585497
ALLY FINANCIAL,NORTHWESTERN MUTUAL,1,0.0004476275738585497
ALLY FINANCIAL,ONEOK,1,0.0004476275738585497
ALLY FINANCIAL,PNC FINANCIAL SERVICES,2,0.0008952551477170994
ALLY FINANCIAL,QUEST DIAGNOSTICS,1,0.0004476275738585497
ALLY FINANCIAL,REGIONS FINANCIAL,1,0.0004476275738585497
ALLY FINANCIAL,SEMPRA ENERGY,1,0.0004476275738585497
ALLY FINANCIAL,STATE FARM INSURANCE,1,0.0004476275738585497
ALLY FINANCIAL,STATE STREET CORP.,1,0.0004476275738585497
ALLY FINANCIAL,SYNCHRONY FINANCIAL,1,0.0004476275738585497
ALLY FINANCIAL,U.S. BANCORP,1,0.0004476275738585497
ALLY FINANCIAL,UNION PACIFIC,1,0.0004476275738585497
ALLY FINANCIAL,UNITED PARCEL SERVICE,1,0.0004476275738585497
ALLY FINANCIAL,VISA,1,0.0004476275738585497
ALLY FINANCIAL,WELLS FARGO,1,0.0004476275738585497
ALPHABET,AMAZON,1,0.0004476275738585497
ALPHABET,AMERICAN AIRLINES GROUP,1,0.0004476275738585497
ALPHABET,AMERICAN EXPRESS,1,0.0004476275738585497
ALPHABET,AMERIPRISE FINANCIAL,1,0.0004476275738585497
ALPHABET,AMGEN,1,0.0004476275738585497
ALPHABET,APPLE,1,0.0004476275738585497
ALPHABET,APPLIED MATERIALS,2,0.0008952551477170994
ALPHABET,AT&T,6,0.0026857654431512983
ALPHABET,BLACKSTONE GROUP,1,0.0004476275738585497
ALPHABET,BOEING,1,0.0004476275738585497
ALPHABET,CAPITAL ONE FINANCIAL,1,0.0004476275738585497
ALPHABET,CHARTER COMMUNICATIONS,3,0.0013428827215756492
ALPHABET,CHEVRON,1,0.0004476275738585497
ALPHABET,CISCO SYSTEMS,2,0.0008952551477170994
ALPHABET,CITIGROUP,1,0.0004476275738585497
ALPHABET,CITIZENS FINANCIAL GROUP,1,0.0004476275738585497
ALPHABET,COGNIZANT TECHNOLOGY SOLUTIONS,2,0.0008952551477170994
ALPHABET,COMCAST,2,0.0008952551477170994
ALPHABET,CUMMINS,2,0.0008952551477170994
ALPHABET,DANAHER,1,0.0004476275738585497
ALPHABET,FACEBOOK,6,0.0026857654431512983
ALPHABET,FOX CORP,1,0.0004476275738585497
ALPHABET,HEWLETT PACKARD ENTERPRISE,2,0.0008952551477170994
ALPHABET,HILTON WORLDWIDE HOLDINGS,1,0.0004476275738585497
ALPHABET,HOME DEPOT,1,0.0004476275738585497
ALPHABET,HUMANA,1,0.0004476275738585497
ALPHABET,IBM,3,0.0013428827215756492
ALPHABET,IHEARTMEDIA,2,0.0008952551477170994
ALPHABET,INTEL,1,0.0004476275738585497
ALPHABET,INTUIT,2,0.0008952551477170994
ALPHABET,LABORATORY CORP. OF AMERICA,1,0.0004476275738585497
ALPHABET,LUMEN TECHNOLOGIES,1,0.0004476275738585497
ALPHABET,MICRON TECHNOLOGY,2,0.0008952551477170994
ALPHABET,MICROSOFT,4,0.0017905102954341987
ALPHABET,NATIONWIDE,1,0.0004476275738585497
ALPHABET,NEWS CORP.,2,0.0008952551477170994
ALPHABET,ORACLE,5,0.0022381378692927483
ALPHABET,PRINCIPAL FINANCIAL,2,0.0008952551477170994
ALPHABET,QUEST DIAGNOSTICS,1,0.0004476275738585497
ALPHABET,RAYTHEON,1,0.0004476275738585497
ALPHABET,SALESFORCE,2,0.0008952551477170994
ALPHABET,TEXAS INSTRUMENTS,2,0.0008952551477170994
ALPHABET,UNITED TECHNOLOGIES,1,0.0004476275738585497
ALPHABET,VERIZON,4,0.0017905102954341987
ALTRIA GROUP,AMERIPRISE FINANCIAL,1,0.0004476275738585497
ALTRIA GROUP,BANK OF AMERICA,1,0.0004476275738585497
ALTRIA GROUP,BLACKROCK,1,0.0004476275738585497
ALTRIA GROUP,BOEING,1,0.0004476275738585497
ALTRIA GROUP,BRISTOL-MYERS SQUIBB,1,0.0004476275738585497
ALTRIA GROUP,COCA-COLA,5,0.0022381378692927483
ALTRIA GROUP,ENTERGY,1,0.0004476275738585497
ALTRIA GROUP,FEDEX,1,0.0004476275738585497
ALTRIA GROUP,FORD,1,0.0004476275738585497
ALTRIA GROUP,GUARDIAN LIFE INS. CO. OF AMERICA,1,0.0004476275738585497
ALTRIA GROUP,HARTFORD FINANCIAL SERVICES,1,0.0004476275738585497
ALTRIA GROUP,JONES FINANCIAL (EDWARD JONES),1,0.0004476275738585497
ALTRIA GROUP,JPMORGAN CHASE & CO.,1,0.0004476275738585497
ALTRIA GROUP,KROGER,2,0.0008952551477170994
ALTRIA GROUP,LINCOLN NATIONAL,1,0.0004476275738585497
ALTRIA GROUP,MOLSON COORS BEVERAGE,2,0.0008952551477170994
ALTRIA GROUP,MUTUAL OF OMAHA INSURANCE,1,0.0004476275738585497
ALTRIA GROUP,NEW YORK LIFE INSURANCE,1,0.0004476275738585497
ALTRIA GROUP,NORTHERN TRUST,1,0.0004476275738585497
ALTRIA GROUP,NORTHWESTERN MUTUAL,1,0.0004476275738585497
ALTRIA GROUP,PHILIP MORRIS INTERNATIONAL,3,0.0013428827215756492
ALTRIA GROUP,PRINCIPAL FINANCIAL,1,0.0004476275738585497
ALTRIA GROUP,PRUDENTIAL FINANCIAL,1,0.0004476275738585497
ALTRIA GROUP,RAYTHEON,1,0.0004476275738585497
ALTRIA GROUP,RITE AID,1,0.0004476275738585497
ALTRIA GROUP,STATE FARM INSURANCE,1,0.0004476275738585497
ALTRIA GROUP,TIAA,1,0.0004476275738585497
ALTRIA GROUP,UNITED TECHNOLOGIES,1,0.0004476275738585497
ALTRIA GROUP,USAA,1,0.0004476275738585497
ALTRIA GROUP,XEROX,1,0.0004476275738585497
AMAZON,AMEREN,1,0.0004476275738585497
AMAZON,AMERICAN AIRLINES GROUP,2,0.0008952551477170994
AMAZON,AMERICAN FAMILY INSURANCE GROUP,7,0.003133393017009848
AMAZON,AMERIPRISE FINANCIAL,2,0.0008952551477170994
AMAZON,APPLE,1,0.0004476275738585497
AMAZON,APPLIED MATERIALS,4,0.0017905102954341987
AMAZON,AT&T,8,0.0035810205908683975
AMAZON,BALL,5,0.0022381378692927483
AMAZON,BANK OF AMERICA,4,0.0017905102954341987
AMAZON,BAXTER INTERNATIONAL,2,0.0008952551477170994
AMAZON,BECTON DICKINSON,1,0.0004476275738585497
AMAZON,BERKSHIRE HATHAWAY,5,0.0022381378692927483
AMAZON,BEST BUY,2,0.0008952551477170994
AMAZON,BOEING,3,0.0013428827215756492
AMAZON,BOSTON SCIENTIFIC,1,0.0004476275738585497
AMAZON,BROADCOM,1,0.0004476275738585497
AMAZON,CAPITAL ONE FINANCIAL,3,0.0013428827215756492
AMAZON,CARDINAL HEALTH,1,0.0004476275738585497
AMAZON,CBS,3,0.0013428827215756492
AMAZON,CENTENE,2,0.0008952551477170994
AMAZON,CHARTER COMMUNICATIONS,4,0.0017905102954341987
AMAZON,CHEMOURS,1,0.0004476275738585497
AMAZON,CHEVRON,1,0.0004476275738585497
AMAZON,CISCO SYSTEMS,4,0.0017905102954341987
AMAZON,CITIGROUP,1,0.0004476275738585497
AMAZON,CMS ENERGY,3,0.0013428827215756492
AMAZON,COCA-COLA,1,0.0004476275738585497
AMAZON,COGNIZANT TECHNOLOGY SOLUTIONS,1,0.0004476275738585497
AMAZON,CONOCOPHILLIPS,1,0.0004476275738585497
AMAZON,CONSOLIDATED EDISON,1,0.0004476275738585497
AMAZON,CORNING,3,0.0013428827215756492
AMAZON,CSX,2,0.0008952551477170994
AMAZON,CUMMINS,11,0.004923903312444047
