source,target,weight,source_firsts,target_firsts,tie_count,shared_bills,net_temporal,balanced
UNITED AIRLINES HOLDINGS,NATIONWIDE,0.004066,1,0,0,1,1,0
NATIONWIDE,UNITED TECHNOLOGIES,0.012807,0,0,1,1,0,1
NATIONWIDE,UNUM GROUP,0.045387,2,0,0,2,2,0
NATIONWIDE,USAA,0.027671,2,0,2,4,2,0
VERIZON,NATIONWIDE,0.000247,1,0,0,1,1,0
NATIONWIDE,VISA,0.061052,1,0,0,1,1,0
NATIONWIDE,VOYA FINANCIAL,0.002685,2,0,0,2,2,0
NATIONWIDE,WELLS FARGO,0.002592,0,0,1,1,0,1
NAVIENT,NCR,0.057864,0,0,1,1,0,1
NAVIENT,NORFOLK SOUTHERN,0.009892,0,0,2,2,0,1
NAVIENT,OWENS & MINOR,0.071891,0,0,1,1,0,1
NAVIENT,PEABODY ENERGY,0.020444,0,0,1,1,0,1
NAVIENT,PG&E,0.001641,0,0,1,1,0,1
NAVIENT,PPG INDUSTRIES,0.04897,0,0,2,2,0,1
NAVIENT,PRINCIPAL FINANCIAL,0.039619,0,0,1,1,0,1
NAVIENT,SOUTHWEST AIRLINES,0.028526,1,0,1,2,1,0
NAVIENT,TENET HEALTHCARE,0.04296,0,0,3,3,0,1
NAVIENT,UNITED AIRLINES HOLDINGS,0.088201,1,0,1,2,1,0
NAVIENT,UNITED TECHNOLOGIES,0.006418,0,0,1,1,0,1
NAVIENT,WEC ENERGY GROUP,0.03869,0,0,1,1,0,1
NAVIENT,WELLS FARGO,0.028526,1,0,0,1,1,0
NCR,OWENS & MINOR,0.093989,0,0,1,1,0,1
PRINCIPAL FINANCIAL,NCR,0.019174,1,0,1,2,1,0
NCR,UNITED AIRLINES HOLDINGS,0.093989,0,0,1,1,0,1
VISA,NCR,0.019174,1,0,0,1,1,0
NCR,WEC ENERGY GROUP,0.074815,0,0,1,1,0,1
NEW YORK LIFE INSURANCE,NORTHERN TRUST,0.01566,0,0,1,1,0,1
NORTHWESTERN MUTUAL,NEW YORK LIFE INSURANCE,0.355731,2,0,2,4,2,0
NEW YORK LIFE INSURANCE,PNC FINANCIAL SERVICES,0.023517,0,0,3,3,0,1
PRINCIPAL FINANCIAL,NEW YORK LIFE INSURANCE,0.030008,3,0,4,7,3,0
PRUDENTIAL FINANCIAL,NEW YORK LIFE INSURANCE,0.033965,2,0,5,7,2,0
STATE FARM INSURANCE,NEW YORK LIFE INSURANCE,0.022594,2,0,0,2,2,0
USAA,NEW YORK LIFE INSURANCE,0.000819,2,0,0,2,2,0
VISA,NEW YORK LIFE INSURANCE,0.004783,1,0,1,2,1,0
VOYA FINANCIAL,NEW YORK LIFE INSURANCE,0.019544,3,0,1,4,3,0
WELLS FARGO,NEW YORK LIFE INSURANCE,0.017576,1,0,1,2,1,0
NEWMONT,SOUTHWEST AIRLINES,0.06375,0,0,1,1,0,1
NEWMONT,TENET HEALTHCARE,0.06375,0,0,1,1,0,1
NEWS CORP.,WALT DISNEY,0.034835,0,0,1,1,0,1
NEXTERA ENERGY,NORFOLK SOUTHERN,0.000247,0,0,1,1,0,1
NEXTERA ENERGY,NORTHROP GRUMMAN,0.000347,0,0,1,1,0,1
OWENS-ILLINOIS,NEXTERA ENERGY,0.018803,1,0,1,2,1,0
NEXTERA ENERGY,PEABODY ENERGY,0.001047,0,0,2,2,0,1
NEXTERA ENERGY,PG&E,0.012852,0,0,2,2,0,1
NEXTERA ENERGY,PPG INDUSTRIES,0.000331,0,0,1,1,0,1
PPL,NEXTERA ENERGY,0.038813,2,1,5,8,1,0
NEXTERA ENERGY,PRINCIPAL FINANCIAL,0.000247,0,0,1,1,0,1
PUBLIC SERVICE ENTERPRISE GROUP,NEXTERA ENERGY,0.21179,3,0,4,7,3,0
NEXTERA ENERGY,QUALCOMM,0.000814,0,0,2,2,0,1
NEXTERA ENERGY,RAYTHEON,0.000166,0,0,1,1,0,1
NEXTERA ENERGY,ROCKWELL COLLINS,0.00673,0,0,1,1,0,1
NEXTERA ENERGY,SEMPRA ENERGY,0.004393,0,0,3,3,0,1
NEXTERA ENERGY,SOUTHERN,0.031368,1,1,5,7,0,1
SOUTHWEST AIRLINES,NEXTERA ENERGY,0.026586,1,0,0,1,1,0
NEXTERA ENERGY,STATE FARM INSURANCE,0.000347,0,0,1,1,0,1
NEXTERA ENERGY,UNITED AIRLINES HOLDINGS,0.008278,0,0,2,2,0,1
NEXTERA ENERGY,USAA,0.000347,0,0,1,1,0,1
NEXTERA ENERGY,VERIZON,0.000247,0,0,1,1,0,1
NEXTERA ENERGY,WELLS FARGO,0.000247,0,0,1,1,0,1
NEXTERA ENERGY,WINDSTREAM HOLDINGS,0.001641,0,0,1,1,0,1
XCEL ENERGY,NEXTERA ENERGY,0.050715,3,0,5,8,3,0
NORFOLK SOUTHERN,NORTHROP GRUMMAN,0.000266,0,0,2,2,0,1
NORFOLK SOUTHERN,OCCIDENTAL PETROLEUM,0.048861,0,0,2,2,0,1
NORFOLK SOUTHERN,OLIN,0.074815,1,0,0,1,1,0
NORFOLK SOUTHERN,ORACLE,0.001643,0,0,1,1,0,1
NORFOLK SOUTHERN,OWENS & MINOR,0.003474,0,0,1,1,0,1
NORFOLK SOUTHERN,OWENS-ILLINOIS,0.112792,1,0,0,1,1,0
NORFOLK SOUTHERN,PACKAGING CORP. OF AMERICA,0.176542,1,0,1,2,1,0
NORFOLK SOUTHERN,PEABODY ENERGY,0.018348,0,0,2,2,0,1
NORFOLK SOUTHERN,PEPSICO,0.006737,1,0,1,2,1,0
NORFOLK SOUTHERN,PG&E,0.004332,2,0,1,3,2,0
NORFOLK SOUTHERN,PPL,0.005314,0,0,2,2,0,1
PRINCIPAL FINANCIAL,NORFOLK SOUTHERN,0.030152,1,0,3,4,1,0
NORFOLK SOUTHERN,PUBLIC SERVICE ENTERPRISE GROUP,0.007408,2,0,1,3,2,0
NORFOLK SOUTHERN,QUALCOMM,0.000166,0,0,1,1,0,1
NORFOLK SOUTHERN,RAYTHEON,0.001742,0,0,2,2,0,1
NORFOLK SOUTHERN,ROCKWELL COLLINS,0.000342,0,0,1,1,0,1
NORFOLK SOUTHERN,SEMPRA ENERGY,0.035082,0,0,2,2,0,1
NORFOLK SOUTHERN,SOUTHERN,0.008622,1,0,2,3,1,0
NORFOLK SOUTHERN,SOUTHWEST AIRLINES,0.003215,0,0,3,3,0,1
NORFOLK SOUTHERN,STATE FARM INSURANCE,0.036722,1,0,3,4,1,0
NORFOLK SOUTHERN,TENET HEALTHCARE,0.014981,0,0,2,2,0,1
NORFOLK SOUTHERN,TRAVELERS,0.014433,0,0,3,3,0,1
NORFOLK SOUTHERN,UNION PACIFIC,0.74593,3,2,7,12,1,0
NORFOLK SOUTHERN,UNITED AIRLINES HOLDINGS,0.018541,0,0,3,3,0,1
NORFOLK SOUTHERN,UNITED PARCEL SERVICE,0.005094,1,0,0,1,1,0
NORFOLK SOUTHERN,UNITED TECHNOLOGIES,0.0001,0,0,1,1,0,1
USAA,NORFOLK SOUTHERN,0.043112,1,0,2,3,1,0
NORFOLK SOUTHERN,VERIZON,0.008278,0,0,2,2,0,1
NORFOLK SOUTHERN,VISA,0.034299,1,0,1,2,1,0
NORFOLK SOUTHERN,WEC ENERGY GROUP,0.074815,1,0,2,3,1,0
NORFOLK SOUTHERN,WELLS FARGO,0.003533,2,0,1,3,2,0
NORFOLK SOUTHERN,WEYERHAEUSER,0.132307,0,0,3,3,0,1
NORFOLK SOUTHERN,WINDSTREAM HOLDINGS,0.028526,0,0,3,3,0,1
NORFOLK SOUTHERN,XCEL ENERGY,0.084864,0,0,2,2,0,1
NORFOLK SOUTHERN,YUM BRANDS,0.002502,0,0,1,1,0,1
NORTHWESTERN MUTUAL,NORTHERN TRUST,0.01566,1,0,4,5,1,0
PEPSICO,NORTHERN TRUST,0.03869,1,0,0,1,1,0
PPL,NORTHERN TRUST,0.113505,1,0,1,2,1,0
NORTHERN TRUST,PRINCIPAL FINANCIAL,0.27713,1,0,2,3,1,0
SOUTHERN,NORTHERN TRUST,0.03869,1,0,1,2,1,0
NORTHERN TRUST,SUNTRUST BANKS,0.03869,1,0,0,1,1,0
NORTHERN TRUST,UNITED TECHNOLOGIES,0.03869,1,0,1,2,1,0
NORTHERN TRUST,WELLS FARGO,0.351945,1,0,3,4,1,0
NORTHERN TRUST,WHIRLPOOL,0.074815,1,0,1,2,1,0
NORTHROP GRUMMAN,OCCIDENTAL PETROLEUM,0.055309,1,0,2,3,1,0
ORACLE,NORTHROP GRUMMAN,0.022073,4,0,1,5,4,0
NORTHROP GRUMMAN,OSHKOSH,0.02303,3,0,0,3,3,0
NORTHROP GRUMMAN,PEPSICO,0.000247,1,0,0,1,1,0
PG&E,NORTHROP GRUMMAN,0.010072,2,1,2,5,1,0
PHILLIPS 66,NORTHROP GRUMMAN,0.018705,1,0,2,3,1,0
NORTHROP GRUMMAN,PPG INDUSTRIES,0.034973,0,0,7,7,0,1
PPL,NORTHROP GRUMMAN,0.031385,2,1,1,4,1,0
NORTHROP GRUMMAN,PUBLIC SERVICE ENTERPRISE GROUP,0.001643,1,0,0,1,1,0
NORTHROP GRUMMAN,QUALCOMM,0.080924,0,0,2,2,0,1
NORTHROP GRUMMAN,RAYTHEON,0.184677,0,0,11,11,0,1
NORTHROP GRUMMAN,SEMPRA ENERGY,0.014873,0,0,2,2,0,1
NORTHROP GRUMMAN,SOUTHERN,0.029276,1,1,1,3,0,1
NORTHROP GRUMMAN,SOUTHWEST AIRLINES,0.04758,1,0,2,3,1,0
STATE FARM INSURANCE,NORTHROP GRUMMAN,0.087313,1,0,2,3,1,0
NORTHROP GRUMMAN,TARGET,0.024793,0,0,1,1,0,1
NORTHROP GRUMMAN,TENET HEALTHCARE,0.000766,0,0,2,2,0,1
NORTHROP GRUMMAN,TEXAS INSTRUMENTS,0.000978,1,0,4,5,1,0
NORTHROP GRUMMAN,TRAVELERS,0.068145,0,0,2,2,0,1
NORTHROP GRUMMAN,UNITED AIRLINES HOLDINGS,0.006087,1,0,2,3,1,0
NORTHROP GRUMMAN,UNITED PARCEL SERVICE,0.026834,0,0,1,1,0,1
NORTHROP GRUMMAN,UNITED STATES STEEL,0.048361,0,0,2,2,0,1
UNITED TECHNOLOGIES,NORTHROP GRUMMAN,0.170372,1,0,8,9,1,0
NORTHROP GRUMMAN,USAA,0.011278,0,0,2,2,0,1
VERIZON,NORTHROP GRUMMAN,0.002592,1,0,0,1,1,0
NORTHROP GRUMMAN,VISA,0.044549,3,0,0,3,3,0
NORTHROP GRUMMAN,WELLS FARGO,0.002592,0,0,1,1,0,1
NORTHROP GRUMMAN,WEYERHAEUSER,0.002667,0,0,2,2,0,1
NORTHROP GRUMMAN,WINDSTREAM HOLDINGS,0.028526,0,0,1,1,0,1
NORTHROP GRUMMAN,XCEL ENERGY,0.034916,0,0,1,1,0,1
NORTHWESTERN MUTUAL,PEPSICO,0.008031,0,0,1,1,0,1
NORTHWESTERN MUTUAL,PPL,0.035031,0,0,3,3,0,1
NORTHWESTERN MUTUAL,PRINCIPAL FINANCIAL,0.252419,5,0,7,12,5,0
NORTHWESTERN MUTUAL,PRUDENTIAL FINANCIAL,0.051687,4,1,4,9,3,0
NORTHWESTERN MUTUAL,PUBLIC SERVICE ENTERPRISE GROUP,0.002592,0,0,1,1,0,1
RAYTHEON,NORTHWESTERN MUTUAL,0.035814,1,0,2,3,1,0
NORTHWESTERN MUTUAL,SEMPRA ENERGY,0.040824,0,0,4,4,0,1
NORTHWESTERN MUTUAL,SOUTHERN,0.034864,0,0,2,2,0,1
NORTHWESTERN MUTUAL,STATE FARM INSURANCE,0.006207,4,0,2,6,4,0
NORTHWESTERN MUTUAL,UNITED TECHNOLOGIES,0.013125,2,0,0,2,2,0
USAA,NORTHWESTERN MUTUAL,0.005485,2,0,1,3,2,0
NORTHWESTERN MUTUAL,VERIZON,0.035163,1,0,1,2,1,0
NORTHWESTERN MUTUAL,WELLS FARGO,0.103185,2,0,6,8,2,0
NORTHWESTERN MUTUAL,WHIRLPOOL,0.006011,2,0,0,2,2,0
NORTHWESTERN MUTUAL,XCEL ENERGY,0.008031,0,0,1,1,0,1
PG&E,NUCOR,0.034878,1,0,1,2,1,0
PHILLIPS 66,NUCOR,0.010151,1,0,1,2,1,0
NUCOR,PPL,0.010151,0,0,2,2,0,1
NUCOR,TEXAS INSTRUMENTS,0.039619,1,0,2,3,1,0
NUCOR,UNITED PARCEL SERVICE,0.055279,0,0,3,3,0,1
UNITED STATES STEEL,NUCOR,0.188052,1,0,3,4,1,0
NUCOR,VISA,0.020444,2,0,0,2,2,0
WINDSTREAM HOLDINGS,NUCOR,0.010151,2,0,0,2,2,0
XCEL ENERGY,NUCOR,0.003733,2,0,0,2,2,0
NUCOR,XEROX,0.113164,1,0,1,2,1,0
OCCIDENTAL PETROLEUM,OLIN,0.01566,1,0,0,1,1,0
OCCIDENTAL PETROLEUM,OWENS-ILLINOIS,0.003474,0,0,1,1,0,1
OCCIDENTAL PETROLEUM,QUALCOMM,0.465548,0,0,3,3,0,1
OCCIDENTAL PETROLEUM,SALESFORCE,0.15,0,0,1,1,0,1
OCCIDENTAL PETROLEUM,SOUTHERN,0.014027,1,0,0,1,1,0
OCCIDENTAL PETROLEUM,STATE FARM INSURANCE,0.279782,0,0,2,2,0,1
OCCIDENTAL PETROLEUM,TARGET,0.108016,0,0,1,1,0,1
OCCIDENTAL PETROLEUM,TRAVELERS,0.242735,0,0,3,3,0,1
U.S. BANCORP,OCCIDENTAL PETROLEUM,0.014027,1,0,0,1,1,0
OCCIDENTAL PETROLEUM,UNION PACIFIC,0.048861,0,0,1,1,0,1
OCCIDENTAL PETROLEUM,UNITED STATES STEEL,0.058913,0,0,3,3,0,1
OCCIDENTAL PETROLEUM,VISA,0.022108,1,1,0,2,0,1
OCCIDENTAL PETROLEUM,WEC ENERGY GROUP,0.01566,1,0,0,1,1,0
OCCIDENTAL PETROLEUM,WINDSTREAM HOLDINGS,0.071891,0,0,1,1,0,1
OCCIDENTAL PETROLEUM,XCEL ENERGY,0.292518,0,0,3,3,0,1
PHILLIPS 66,OLIN,0.01566,1,0,0,1,1,0
PPG INDUSTRIES,OLIN,0.01566,1,0,0,1,1,0
UNION PACIFIC,OLIN,0.074815,1,0,1,2,1,0
WEC ENERGY GROUP,OLIN,0.074815,1,0,0,1,1,0
XCEL ENERGY,OLIN,0.03869,1,0,0,1,1,0
OMNICOM GROUP,UNITED STATES STEEL,0.06375,0,0,1,1,0,1
PG&E,ONEOK,0.004542,3,0,0,3,3,0
PHILLIPS 66,ONEOK,0.018634,1,0,0,1,1,0
PPG INDUSTRIES,ONEOK,0.018634,2,0,0,2,2,0
ONEOK,WEYERHAEUSER,0.018634,1,1,0,2,0,1
ORACLE,PEPSICO,0.029089,2,0,0,2,2,0
ORACLE,PG&E,0.004235,1,0,1,2,1,0
ORACLE,PPG INDUSTRIES,0.010299,3,0,0,3,3,0
ORACLE,PPL,0.016529,1,0,1,2,1,0
ORACLE,PRUDENTIAL FINANCIAL,0.002021,1,0,0,1,1,0
ORACLE,PUBLIC SERVICE ENTERPRISE GROUP,0.001643,1,0,0,1,1,0
ORACLE,QUALCOMM,0.116118,5,1,3,9,4,0
ORACLE,RAYTHEON,0.011703,3,0,0,3,3,0
ORACLE,SEMPRA ENERGY,0.001643,0,0,1,1,0,1
ORACLE,STATE FARM INSURANCE,0.008032,0,0,2,2,0,1
ORACLE,TEXAS INSTRUMENTS,0.290762,3,1,1,5,2,0
ORACLE,THERMO FISHER SCIENTIFIC,0.01149,2,0,1,3,2,0
ORACLE,UNION PACIFIC,0.000342,0,0,1,1,0,1
ORACLE,UNITED PARCEL SERVICE,0.003247,1,0,0,1,1,0
ORACLE,UNITED TECHNOLOGIES,0.010522,3,0,0,3,3,0
ORACLE,USAA,0.001643,0,0,1,1,0,1
ORACLE,VERIZON,0.041685,2,0,3,5,2,0
ORACLE,VISA,0.005503,2,0,1,3,2,0
ORACLE,WELLS FARGO,0.002592,1,0,0,1,1,0
ORACLE,WEYERHAEUSER,0.004733,3,0,0,3,3,0
ORACLE,XEROX,0.057864,1,0,0,1,1,0
UNITED TECHNOLOGIES,OSHKOSH,0.295934,3,0,0,3,3,0
OWENS & MINOR,OWENS-ILLINOIS,0.003474,0,0,1,1,0,1
OWENS & MINOR,PEABODY ENERGY,0.014027,0,0,1,1,0,1
OWENS & MINOR,PRINCIPAL FINANCIAL,0.033201,0,0,1,1,0,1
RITE AID,OWENS & MINOR,0.003474,1,0,4,5,1,0
OWENS & MINOR,TARGET,0.022108,0,0,1,1,0,1
OWENS & MINOR,TENET HEALTHCARE,0.079907,0,0,3,3,0,1
OWENS & MINOR,THERMO FISHER SCIENTIFIC,0.003474,0,0,1,1,0,1
OWENS & MINOR,UNITED AIRLINES HOLDINGS,0.108016,0,0,1,1,0,1
UNITED PARCEL SERVICE,OWENS & MINOR,0.033201,1,0,1,2,1,0
OWENS & MINOR,WEC ENERGY GROUP,0.138565,0,0,1,1,0,1
PACKAGING CORP. OF AMERICA,OWENS-ILLINOIS,0.112792,1,0,0,1,1,0
OWENS-ILLINOIS,PG&E,0.008251,0,0,1,1,0,1
OWENS-ILLINOIS,ROCKWELL COLLINS,0.012792,0,0,1,1,0,1
OWENS-ILLINOIS,SOUTHWEST AIRLINES,0.037977,0,0,1,1,0,1
OWENS-ILLINOIS,TARGET,0.0107,0,0,1,1,0,1
UNION PACIFIC,OWENS-ILLINOIS,0.112792,1,0,0,1,1,0
WEYERHAEUSER,OWENS-ILLINOIS,0.112792,1,0,1,2,1,0
OWENS-ILLINOIS,WHIRLPOOL,0.1,1,0,0,1,1,0
OWENS-ILLINOIS,WINDSTREAM HOLDINGS,0.012792,0,0,1,1,0,1
PACKAGING CORP. OF AMERICA,PEPSICO,0.002092,0,0,1,1,0,1
PACKAGING CORP. OF AMERICA,STATE FARM INSURANCE,0.008251,1,0,1,2,1,0
PACKAGING CORP. OF AMERICA,UNION PACIFIC,0.176542,0,0,1,1,0,1
WEYERHAEUSER,PACKAGING CORP. OF AMERICA,0.353022,1,0,5,6,1,0
YUM BRANDS,PACKAGING CORP. OF AMERICA,0.012792,1,0,0,1,1,0
PEABODY ENERGY,PPG INDUSTRIES,0.184105,0,0,1,1,0,1
PEABODY ENERGY,PPL,0.012973,0,0,2,2,0,1
PEABODY ENERGY,PRINCIPAL FINANCIAL,0.026834,0,0,1,1,0,1
PEABODY ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0.029368,1,0,2,3,1,0
SEMPRA ENERGY,PEABODY ENERGY,0.054039,1,0,1,2,1,0
SOUTHERN,PEABODY ENERGY,0.028251,1,0,3,4,1,0
PEABODY ENERGY,TENET HEALTHCARE,0.019522,0,0,1,1,0,1
PEABODY ENERGY,UNITED AIRLINES HOLDINGS,0.026834,0,0,1,1,0,1
PEABODY ENERGY,VERIZON,0.000247,0,0,1,1,0,1
XCEL ENERGY,PEABODY ENERGY,0.014108,1,0,1,2,1,0
PPG INDUSTRIES,PEPSICO,0.003598,1,0,0,1,1,0
PEPSICO,PPL,0.084698,0,0,1,1,0,1
PEPSICO,PROCTER & GAMBLE,0.202235,0,0,2,2,0,1
PEPSICO,PRUDENTIAL FINANCIAL,0.047985,1,0,1,2,1,0
QUALCOMM,PEPSICO,0.029089,1,0,1,2,1,0
PEPSICO,RAYTHEON,0.000617,0,0,1,1,0,1
ROCKWELL COLLINS,PEPSICO,0.012584,1,0,2,3,1,0
PEPSICO,SEMPRA ENERGY,0.008031,0,0,1,1,0,1
PEPSICO,SOUTHERN,0.046008,0,0,1,1,0,1
PEPSICO,SOUTHWEST AIRLINES,0.014146,0,0,3,3,0,1
TENET HEALTHCARE,PEPSICO,0.000766,1,0,0,1,1,0
TEXAS INSTRUMENTS,PEPSICO,0.028956,1,0,2,3,1,0
PEPSICO,THERMO FISHER SCIENTIFIC,0.003474,1,0,0,1,1,0
PEPSICO,UNITED AIRLINES HOLDINGS,0.004413,0,0,2,2,0,1
PEPSICO,UNITED TECHNOLOGIES,0.084698,1,0,0,1,1,0
PEPSICO,VERIZON,0.002066,1,0,0,1,1,0
PEPSICO,WELLS FARGO,0.024235,4,0,0,4,4,0
WEYERHAEUSER,PEPSICO,0.013322,1,0,5,6,1,0
PEPSICO,WHIRLPOOL,0.006011,1,0,0,1,1,0
PEPSICO,XCEL ENERGY,0.010123,0,0,1,1,0,1
YUM BRANDS,PEPSICO,0.00753,1,0,1,2,1,0
PFIZER,PRUDENTIAL FINANCIAL,0.055279,0,0,1,1,0,1
PFIZER,REINSURANCE GROUP OF AMERICA,0.122905,1,0,0,1,1,0
PFIZER,WINDSTREAM HOLDINGS,0.006418,0,0,1,1,0,1
PHILLIPS 66,PG&E,0.019978,1,0,3,4,1,0
PG&E,PPG INDUSTRIES,0.013286,0,0,4,4,0,1
PG&E,PPL,0.018281,1,0,5,6,1,0
PG&E,PUBLIC SERVICE ENTERPRISE GROUP,0.014796,2,0,1,3,2,0
QUALCOMM,PG&E,0.19467,1,0,2,3,1,0
PG&E,RAYTHEON,0.001301,0,0,1,1,0,1
SEMPRA ENERGY,PG&E,0.025051,2,0,3,5,2,0
SOUTHERN,PG&E,0.052781,1,0,6,7,1,0
PG&E,SOUTHWEST AIRLINES,0.007783,0,0,1,1,0,1
STATE FARM INSURANCE,PG&E,0.008725,2,0,1,3,2,0
PG&E,TENET HEALTHCARE,0.00673,0,0,1,1,0,1
PG&E,TEXAS INSTRUMENTS,0.000517,0,0,1,1,0,1
UNION PACIFIC,PG&E,0.002766,1,0,0,1,1,0
UNITED STATES STEEL,PG&E,0.098143,2,0,1,3,2,0
PG&E,UNITED TECHNOLOGIES,0.013478,1,0,4,5,1,0
USAA,PG&E,0.006133,2,0,0,2,2,0
VERIZON,PG&E,0.006659,1,0,1,2,1,0
PG&E,VISA,0.006875,2,1,0,3,1,0
PG&E,WEYERHAEUSER,0.023415,0,0,2,2,0,1
XCEL ENERGY,PG&E,0.052609,1,0,3,4,1,0
PHILLIPS 66,PPG INDUSTRIES,0.090334,0,0,3,3,0,1
PHILLIPS 66,PPL,0.005964,0,0,2,2,0,1
PHILLIPS 66,RAYTHEON,0.002,0,0,2,2,0,1
PHILLIPS 66,SOUTHWEST AIRLINES,0.009351,0,0,3,3,0,1
PHILLIPS 66,UNITED AIRLINES HOLDINGS,0.000526,0,0,3,3,0,1
REGIONS FINANCIAL,PNC FINANCIAL SERVICES,0.099369,1,0,1,2,1,0
PNC FINANCIAL SERVICES,ROCKWELL COLLINS,0.003733,0,0,1,1,0,1
SUNTRUST BANKS,PNC FINANCIAL SERVICES,0.118813,2,0,2,4,2,0
PNC FINANCIAL SERVICES,TRAVELERS,0.001641,0,0,1,1,0,1
U.S. BANCORP,PNC FINANCIAL SERVICES,0.07097,1,0,1,2,1,0
WELLS FARGO,PNC FINANCIAL SERVICES,0.001641,2,0,1,3,2,0
PPL,PPG INDUSTRIES,0.014464,1,0,2,3,1,0
PPG INDUSTRIES,PUBLIC SERVICE ENTERPRISE GROUP,0.026366,0,0,1,1,0,1
PPG INDUSTRIES,QUALCOMM,0.002124,0,0,1,1,0,1
RAYTHEON,PPG INDUSTRIES,0.026772,1,0,8,9,1,0
PPG INDUSTRIES,ROCKWELL COLLINS,0.01335,2,1,2,5,1,0
PPG INDUSTRIES,SEMPRA ENERGY,0.04554,0,0,1,1,0,1
PPG INDUSTRIES,SOUTHERN,0.001164,0,0,2,2,0,1
PPG INDUSTRIES,SOUTHWEST AIRLINES,0.08423,1,0,1,2,1,0
PPG INDUSTRIES,STRYKER,0.02303,0,0,1,1,0,1
PPG INDUSTRIES,TENET HEALTHCARE,0.084163,0,0,2,2,0,1
PPG INDUSTRIES,TEXAS INSTRUMENTS,0.00188,1,1,2,4,0,1
PPG INDUSTRIES,UNITED AIRLINES HOLDINGS,0.015814,1,0,0,1,1,0
PPG INDUSTRIES,UNITED PARCEL SERVICE,0.004626,0,0,2,2,0,1
UNITED TECHNOLOGIES,PPG INDUSTRIES,0.05023,2,1,7,10,1,0
PPG INDUSTRIES,WALT DISNEY,0.000225,1,0,0,1,1,0
PPG INDUSTRIES,WELLS FARGO,0.002124,0,0,1,1,0,1
PPG INDUSTRIES,WEYERHAEUSER,0.007785,0,0,7,7,0,1
PPG INDUSTRIES,XCEL ENERGY,0.012339,0,0,1,1,0,1
PPL,PRINCIPAL FINANCIAL,0.007413,1,0,1,2,1,0
PPL,PRUDENTIAL FINANCIAL,0.047274,1,0,2,3,1,0
PPL,PUBLIC SERVICE ENTERPRISE GROUP,0.045518,1,1,7,9,0,1
PPL,QUALCOMM,0.000617,0,0,1,1,0,1
PPL,RAYTHEON,0.000799,0,0,1,1,0,1
PPL,REPUBLIC SERVICES,0.059155,0,0,1,1,0,1
PPL,SEMPRA ENERGY,0.014586,0,0,3,3,0,1
SOUTHERN,PPL,0.174953,2,0,8,10,2,0
PPL,STATE FARM INSURANCE,0.006389,0,0,1,1,0,1
PPL,TEXAS INSTRUMENTS,0.000368,0,0,1,1,0,1
PPL,UNION PACIFIC,0.001947,0,0,1,1,0,1
PPL,UNITED TECHNOLOGIES,0.193133,3,0,2,5,3,0
PPL,VERIZON,0.003209,0,0,2,2,0,1
PPL,VISA,0.01025,2,0,0,2,2,0
PPL,WALT DISNEY,0.000726,1,0,1,2,1,0
PPL,WEC ENERGY GROUP,0.074815,1,0,1,2,1,0
PPL,WELLS FARGO,0.141646,1,0,1,2,1,0
PPL,WHIRLPOOL,0.169761,2,1,0,3,1,0
WINDSTREAM HOLDINGS,PPL,0.04897,2,0,1,3,2,0
XCEL ENERGY,PPL,0.079446,2,0,10,12,2,0
PRINCIPAL FINANCIAL,PRUDENTIAL FINANCIAL,0.031477,2,2,7,11,0,1
PUBLIC SERVICE ENTERPRISE GROUP,PRINCIPAL FINANCIAL,0.007906,1,0,2,3,1,0
SEMPRA ENERGY,PRINCIPAL FINANCIAL,0.027212,1,0,1,2,1,0
SOUTHERN,PRINCIPAL FINANCIAL,0.047694,1,0,2,3,1,0
PRINCIPAL FINANCIAL,STATE FARM INSURANCE,0.026621,3,0,3,6,3,0
PRINCIPAL FINANCIAL,SUNTRUST BANKS,0.063875,1,0,0,1,1,0
PRINCIPAL FINANCIAL,TENET HEALTHCARE,0.019522,0,0,1,1,0,1
PRINCIPAL FINANCIAL,UNITED AIRLINES HOLDINGS,0.046008,0,0,1,1,0,1
PRINCIPAL FINANCIAL,UNITED PARCEL SERVICE,4.5e-05,0,0,1,1,0,1
PRINCIPAL FINANCIAL,UNITED TECHNOLOGIES,0.005094,1,0,0,1,1,0
UNUM GROUP,PRINCIPAL FINANCIAL,0.010552,2,1,0,3,1,0
USAA,PRINCIPAL FINANCIAL,0.047528,2,0,2,4,2,0
PRINCIPAL FINANCIAL,VERIZON,0.000247,0,0,1,1,0,1
VOYA FINANCIAL,PRINCIPAL FINANCIAL,0.0107,3,2,3,8,1,0
WELLS FARGO,PRINCIPAL FINANCIAL,0.533566,1,0,3,4,1,0
PRINCIPAL FINANCIAL,XCEL ENERGY,0.000617,0,0,1,1,0,1
PROCTER & GAMBLE,RITE AID,0.120785,0,0,2,2,0,1
PRUDENTIAL FINANCIAL,PUBLIC SERVICE ENTERPRISE GROUP,0.004021,0,0,1,1,0,1
QUALCOMM,PRUDENTIAL FINANCIAL,0.002021,1,0,0,1,1,0
PRUDENTIAL FINANCIAL,RAYTHEON,0.189577,0,0,2,2,0,1
PRUDENTIAL FINANCIAL,SEMPRA ENERGY,0.007986,0,0,1,1,0,1
PRUDENTIAL FINANCIAL,SOUTHERN,0.046386,0,0,2,2,0,1
PRUDENTIAL FINANCIAL,STATE FARM INSURANCE,0.035195,3,2,3,8,1,0
