source,target,weight,rbo,source_firsts,target_firsts,tie_count,shared_bills,net_temporal
ABBOTT LABORATORIES,UNITED AIRLINES HOLDINGS,0.001591,0.006363,0,1,1,2,-1
UNITED AIRLINES HOLDINGS,ABBOTT LABORATORIES,0.004772,0.006363,1,0,1,2,1
ABBOTT LABORATORIES,UNITED HEALTH GROUP,0.040845,0.040845,1,0,0,1,1
UNITED HEALTH GROUP,ABBOTT LABORATORIES,0.0,0.040845,0,1,0,1,-1
ABBOTT LABORATORIES,UNITED PARCEL SERVICE,0.02073,0.02764,1,0,1,2,1
UNITED PARCEL SERVICE,ABBOTT LABORATORIES,0.00691,0.02764,0,1,1,2,-1
ABBOTT LABORATORIES,UNITED TECHNOLOGIES,0.011578,0.046313,0,1,1,2,-1
UNITED TECHNOLOGIES,ABBOTT LABORATORIES,0.034735,0.046313,1,0,1,2,1
ABBOTT LABORATORIES,USAA,0.011262,0.01802,1,0,3,4,1
USAA,ABBOTT LABORATORIES,0.006757,0.01802,0,1,3,4,-1
ABBOTT LABORATORIES,VERIZON,0.00782,0.010427,1,0,1,2,1
VERIZON,ABBOTT LABORATORIES,0.002607,0.010427,0,1,1,2,-1
ABBOTT LABORATORIES,VISA,0.0,0.003451,0,1,0,1,-1
VISA,ABBOTT LABORATORIES,0.003451,0.003451,1,0,0,1,1
ABBOTT LABORATORIES,WALGREENS BOOTS ALLIANCE,0.011093,0.011093,1,0,0,1,1
WALGREENS BOOTS ALLIANCE,ABBOTT LABORATORIES,0.0,0.011093,0,1,0,1,-1
ABBOTT LABORATORIES,WALMART,0.096778,0.096778,3,0,0,3,3
WALMART,ABBOTT LABORATORIES,0.0,0.096778,0,3,0,3,-3
ABBOTT LABORATORIES,WELLCARE HEALTH PLANS,0.004195,0.011187,1,2,1,4,-1
WELLCARE HEALTH PLANS,ABBOTT LABORATORIES,0.006992,0.011187,2,1,1,4,1
ABBOTT LABORATORIES,WEYERHAEUSER,0.010222,0.020444,1,1,0,2,0
WEYERHAEUSER,ABBOTT LABORATORIES,0.010222,0.020444,1,1,0,2,0
ABBOTT LABORATORIES,XEROX,0.162225,0.324451,0,0,1,1,0
XEROX,ABBOTT LABORATORIES,0.162225,0.324451,0,0,1,1,0
ABBVIE,AMERISOURCEBERGEN,0.018777,0.037554,0,0,3,3,0
AMERISOURCEBERGEN,ABBVIE,0.018777,0.037554,0,0,3,3,0
ABBVIE,AMGEN,0.100633,0.129385,5,0,4,9,5
AMGEN,ABBVIE,0.028752,0.129385,0,5,4,9,-5
ABBVIE,BAXTER INTERNATIONAL,0.031173,0.037408,2,0,1,3,2
BAXTER INTERNATIONAL,ABBVIE,0.006235,0.037408,0,2,1,3,-2
ABBVIE,BECTON DICKINSON,0.003174,0.004232,2,0,2,4,2
BECTON DICKINSON,ABBVIE,0.001058,0.004232,0,2,2,4,-2
ABBVIE,BOEING,0.000234,0.000468,0,0,1,1,0
BOEING,ABBVIE,0.000234,0.000468,0,0,1,1,0
ABBVIE,BRISTOL-MYERS SQUIBB,0.046743,0.109066,0,2,12,14,-2
BRISTOL-MYERS SQUIBB,ABBVIE,0.062324,0.109066,2,0,12,14,2
ABBVIE,CATERPILLAR,0.007371,0.008845,2,0,1,3,2
CATERPILLAR,ABBVIE,0.001474,0.008845,0,2,1,3,-2
ABBVIE,CBS,0.002547,0.005094,0,0,1,1,0
CBS,ABBVIE,0.002547,0.005094,0,0,1,1,0
ABBVIE,CELGENE,0.077664,0.103552,1,0,1,2,1
CELGENE,ABBVIE,0.025888,0.103552,0,1,1,2,-1
ABBVIE,CENTENE,0.000234,0.000468,0,0,1,1,0
CENTENE,ABBVIE,0.000234,0.000468,0,0,1,1,0
ABBVIE,CISCO SYSTEMS,0.093053,0.12407,1,0,1,2,1
CISCO SYSTEMS,ABBVIE,0.031018,0.12407,0,1,1,2,-1
ABBVIE,CVS HEALTH,0.030968,0.061936,1,1,3,5,0
CVS HEALTH,ABBVIE,0.030968,0.061936,1,1,3,5,0
ABBVIE,DELL TECHNOLOGIES,0.029236,0.038982,1,0,1,2,1
DELL TECHNOLOGIES,ABBVIE,0.009745,0.038982,0,1,1,2,-1
ABBVIE,ECOLAB,6.1e-05,0.000121,0,0,1,1,0
ECOLAB,ABBVIE,6.1e-05,0.000121,0,0,1,1,0
ABBVIE,FORD,0.0004,0.000799,0,0,1,1,0
FORD,ABBVIE,0.0004,0.000799,0,0,1,1,0
ABBVIE,GENERAL ELECTRIC,0.000234,0.000468,0,0,1,1,0
GENERAL ELECTRIC,ABBVIE,0.000234,0.000468,0,0,1,1,0
ABBVIE,GENERAL MOTORS,0.002267,0.004534,0,0,2,2,0
GENERAL MOTORS,ABBVIE,0.002267,0.004534,0,0,2,2,0
ABBVIE,HCA HEALTHCARE,0.074336,0.123893,2,0,8,10,2
HCA HEALTHCARE,ABBVIE,0.049557,0.123893,0,2,8,10,-2
ABBVIE,HOME DEPOT,0.000212,0.000423,0,0,1,1,0
HOME DEPOT,ABBVIE,0.000212,0.000423,0,0,1,1,0
ABBVIE,HUMANA,0.000701,0.001402,1,1,1,3,0
HUMANA,ABBVIE,0.000701,0.001402,1,1,1,3,0
ABBVIE,IBM,0.000234,0.000468,0,0,1,1,0
IBM,ABBVIE,0.000234,0.000468,0,0,1,1,0
ABBVIE,JOHNSON & JOHNSON,0.084038,0.108049,5,0,4,9,5
JOHNSON & JOHNSON,ABBVIE,0.024011,0.108049,0,5,4,9,-5
ABBVIE,MICROSOFT,0.003195,0.006389,0,0,1,1,0
MICROSOFT,ABBVIE,0.003195,0.006389,0,0,1,1,0
ABBVIE,MUTUAL OF OMAHA INSURANCE,0.000234,0.000468,0,0,1,1,0
MUTUAL OF OMAHA INSURANCE,ABBVIE,0.000234,0.000468,0,0,1,1,0
ABBVIE,ORACLE,0.060412,0.120823,0,0,1,1,0
ORACLE,ABBVIE,0.060412,0.120823,0,0,1,1,0
ABBVIE,PROCTER & GAMBLE,0.083025,0.110701,1,0,1,2,1
PROCTER & GAMBLE,ABBVIE,0.027675,0.110701,0,1,1,2,-1
ABBVIE,RITE AID,0.028656,0.057313,1,1,5,7,0
RITE AID,ABBVIE,0.028656,0.057313,1,1,5,7,0
ABBVIE,UNITED PARCEL SERVICE,0.00011,0.000221,0,0,1,1,0
UNITED PARCEL SERVICE,ABBVIE,0.00011,0.000221,0,0,1,1,0
ABBVIE,USAA,0.000368,0.000368,1,0,0,1,1
USAA,ABBVIE,0.0,0.000368,0,1,0,1,-1
ABBVIE,VERIZON,0.000234,0.000468,0,0,1,1,0
VERIZON,ABBVIE,0.000234,0.000468,0,0,1,1,0
ADOBE,DELL TECHNOLOGIES,0.061452,0.122905,0,0,1,1,0
DELL TECHNOLOGIES,ADOBE,0.061452,0.122905,0,0,1,1,0
ADOBE,HP,0.02303,0.02303,1,0,0,1,1
HP,ADOBE,0.0,0.02303,0,1,0,1,-1
ADVANCED MICRO DEVICES,AK STEEL HOLDING,0.027026,0.054052,0,0,2,2,0
AK STEEL HOLDING,ADVANCED MICRO DEVICES,0.027026,0.054052,0,0,2,2,0
ADVANCED MICRO DEVICES,AMERICAN ELECTRIC POWER,0.009892,0.009892,1,0,0,1,1
AMERICAN ELECTRIC POWER,ADVANCED MICRO DEVICES,0.0,0.009892,0,1,0,1,-1
ADVANCED MICRO DEVICES,APPLIED MATERIALS,0.041989,0.083979,0,0,4,4,0
APPLIED MATERIALS,ADVANCED MICRO DEVICES,0.041989,0.083979,0,0,4,4,0
ADVANCED MICRO DEVICES,CATERPILLAR,0.027639,0.055279,0,0,1,1,0
CATERPILLAR,ADVANCED MICRO DEVICES,0.027639,0.055279,0,0,1,1,0
ADVANCED MICRO DEVICES,CISCO SYSTEMS,0.004278,0.006418,1,0,2,3,1
CISCO SYSTEMS,ADVANCED MICRO DEVICES,0.002139,0.006418,0,1,2,3,-1
ADVANCED MICRO DEVICES,COCA-COLA,0.082042,0.082042,3,0,0,3,3
COCA-COLA,ADVANCED MICRO DEVICES,0.0,0.082042,0,3,0,3,-3
ADVANCED MICRO DEVICES,COGNIZANT TECHNOLOGY SOLUTIONS,0.001169,0.007016,0,2,1,3,-2
COGNIZANT TECHNOLOGY SOLUTIONS,ADVANCED MICRO DEVICES,0.005846,0.007016,2,0,1,3,2
ADVANCED MICRO DEVICES,CONOCOPHILLIPS,0.055587,0.083381,1,0,2,3,1
CONOCOPHILLIPS,ADVANCED MICRO DEVICES,0.027794,0.083381,0,1,2,3,-1
ADVANCED MICRO DEVICES,CUMMINS,0.00041,0.001641,0,1,1,2,-1
CUMMINS,ADVANCED MICRO DEVICES,0.001231,0.001641,1,0,1,2,1
ADVANCED MICRO DEVICES,DOMINION ENERGY,0.007217,0.014433,0,0,1,1,0
DOMINION ENERGY,ADVANCED MICRO DEVICES,0.007217,0.014433,0,0,1,1,0
ADVANCED MICRO DEVICES,DTE ENERGY,0.000821,0.001641,0,0,2,2,0
DTE ENERGY,ADVANCED MICRO DEVICES,0.000821,0.001641,0,0,2,2,0
ADVANCED MICRO DEVICES,EDISON INTERNATIONAL,0.004946,0.009892,0,0,1,1,0
EDISON INTERNATIONAL,ADVANCED MICRO DEVICES,0.004946,0.009892,0,0,1,1,0
ADVANCED MICRO DEVICES,ENTERGY,0.055279,0.055279,1,0,0,1,1
ENTERGY,ADVANCED MICRO DEVICES,0.0,0.055279,0,1,0,1,-1
ADVANCED MICRO DEVICES,EVERSOURCE ENERGY,0.089092,0.178184,0,0,1,1,0
EVERSOURCE ENERGY,ADVANCED MICRO DEVICES,0.089092,0.178184,0,0,1,1,0
ADVANCED MICRO DEVICES,EXELON,0.001867,0.003733,0,0,1,1,0
EXELON,ADVANCED MICRO DEVICES,0.001867,0.003733,0,0,1,1,0
ADVANCED MICRO DEVICES,EXXONMOBIL,0.0028,0.003733,1,0,1,2,1
EXXONMOBIL,ADVANCED MICRO DEVICES,0.000933,0.003733,0,1,1,2,-1
ADVANCED MICRO DEVICES,FACEBOOK,0.0,0.001641,0,1,0,1,-1
FACEBOOK,ADVANCED MICRO DEVICES,0.001641,0.001641,1,0,0,1,1
ADVANCED MICRO DEVICES,FLUOR,0.016075,0.016075,2,0,0,2,2
FLUOR,ADVANCED MICRO DEVICES,0.0,0.016075,0,2,0,2,-2
ADVANCED MICRO DEVICES,GENERAL DYNAMICS,0.027639,0.055279,0,0,1,1,0
GENERAL DYNAMICS,ADVANCED MICRO DEVICES,0.027639,0.055279,0,0,1,1,0
ADVANCED MICRO DEVICES,GRAPHIC PACKAGING HOLDING,0.138565,0.138565,1,0,0,1,1
GRAPHIC PACKAGING HOLDING,ADVANCED MICRO DEVICES,0.0,0.138565,0,1,0,1,-1
ADVANCED MICRO DEVICES,HEWLETT PACKARD ENTERPRISE,0.05089,0.089057,1,0,6,7,1
HEWLETT PACKARD ENTERPRISE,ADVANCED MICRO DEVICES,0.038167,0.089057,0,1,6,7,-1
ADVANCED MICRO DEVICES,HONEYWELL INTERNATIONAL,0.051866,0.074095,2,0,3,5,2
HONEYWELL INTERNATIONAL,ADVANCED MICRO DEVICES,0.022228,0.074095,0,2,3,5,-2
ADVANCED MICRO DEVICES,HP,0.006563,0.017501,1,2,1,4,-1
HP,ADVANCED MICRO DEVICES,0.010938,0.017501,2,1,1,4,1
ADVANCED MICRO DEVICES,IBM,0.019809,0.039619,0,0,5,5,0
IBM,ADVANCED MICRO DEVICES,0.019809,0.039619,0,0,5,5,0
ADVANCED MICRO DEVICES,INTEL,0.001867,0.003733,0,0,3,3,0
INTEL,ADVANCED MICRO DEVICES,0.001867,0.003733,0,0,3,3,0
ADVANCED MICRO DEVICES,KINDER MORGAN,0.06375,0.06375,1,0,0,1,1
KINDER MORGAN,ADVANCED MICRO DEVICES,0.0,0.06375,0,1,0,1,-1
ADVANCED MICRO DEVICES,LOEWS,0.049938,0.099875,0,0,1,1,0
LOEWS,ADVANCED MICRO DEVICES,0.049938,0.099875,0,0,1,1,0
ADVANCED MICRO DEVICES,MICRON TECHNOLOGY,0.058439,0.077918,2,0,2,4,2
MICRON TECHNOLOGY,ADVANCED MICRO DEVICES,0.01948,0.077918,0,2,2,4,-2
ADVANCED MICRO DEVICES,MICROSOFT,0.00041,0.001641,0,1,1,2,-1
MICROSOFT,ADVANCED MICRO DEVICES,0.001231,0.001641,1,0,1,2,1
ADVANCED MICRO DEVICES,NAVIENT,0.017417,0.034835,0,0,1,1,0
NAVIENT,ADVANCED MICRO DEVICES,0.017417,0.034835,0,0,1,1,0
ADVANCED MICRO DEVICES,NEXTERA ENERGY,0.056396,0.112792,0,0,1,1,0
NEXTERA ENERGY,ADVANCED MICRO DEVICES,0.056396,0.112792,0,0,1,1,0
ADVANCED MICRO DEVICES,NORTHROP GRUMMAN,0.029065,0.034878,2,0,1,3,2
NORTHROP GRUMMAN,ADVANCED MICRO DEVICES,0.005813,0.034878,0,2,1,3,-2
ADVANCED MICRO DEVICES,NUCOR,0.053417,0.106835,0,0,2,2,0
NUCOR,ADVANCED MICRO DEVICES,0.053417,0.106835,0,0,2,2,0
ADVANCED MICRO DEVICES,OWENS CORNING,0.171766,0.171766,1,0,0,1,1
OWENS CORNING,ADVANCED MICRO DEVICES,0.0,0.171766,0,1,0,1,-1
ADVANCED MICRO DEVICES,PG&E,0.039154,0.078309,0,0,1,1,0
PG&E,ADVANCED MICRO DEVICES,0.039154,0.078309,0,0,1,1,0
ADVANCED MICRO DEVICES,PRINCIPAL FINANCIAL,0.0,0.005374,0,2,0,2,-2
PRINCIPAL FINANCIAL,ADVANCED MICRO DEVICES,0.005374,0.005374,2,0,0,2,2
ADVANCED MICRO DEVICES,PUBLIC SERVICE ENTERPRISE GROUP,0.020444,0.020444,1,0,0,1,1
PUBLIC SERVICE ENTERPRISE GROUP,ADVANCED MICRO DEVICES,0.0,0.020444,0,1,0,1,-1
ADVANCED MICRO DEVICES,SALESFORCE,0.013739,0.027478,0,0,2,2,0
SALESFORCE,ADVANCED MICRO DEVICES,0.013739,0.027478,0,0,2,2,0
ADVANCED MICRO DEVICES,SOUTHERN,0.003733,0.003733,2,0,0,2,2
SOUTHERN,ADVANCED MICRO DEVICES,0.0,0.003733,0,2,0,2,-2
ADVANCED MICRO DEVICES,TEXAS INSTRUMENTS,0.001919,0.005374,0,2,5,7,-2
TEXAS INSTRUMENTS,ADVANCED MICRO DEVICES,0.003455,0.005374,2,0,5,7,2
ADVANCED MICRO DEVICES,THERMO FISHER SCIENTIFIC,0.003209,0.006418,0,0,1,1,0
THERMO FISHER SCIENTIFIC,ADVANCED MICRO DEVICES,0.003209,0.006418,0,0,1,1,0
ADVANCED MICRO DEVICES,VISA,0.001867,0.003733,0,0,2,2,0
VISA,ADVANCED MICRO DEVICES,0.001867,0.003733,0,0,2,2,0
ADVANCED MICRO DEVICES,WEC ENERGY GROUP,0.122905,0.122905,1,0,0,1,1
WEC ENERGY GROUP,ADVANCED MICRO DEVICES,0.0,0.122905,0,1,0,1,-1
ADVANCED MICRO DEVICES,WESTROCK,0.138565,0.138565,1,0,0,1,1
WESTROCK,ADVANCED MICRO DEVICES,0.0,0.138565,0,1,0,1,-1
ADVANCED MICRO DEVICES,XCEL ENERGY,0.026158,0.034878,1,0,1,2,1
XCEL ENERGY,ADVANCED MICRO DEVICES,0.008719,0.034878,0,1,1,2,-1
AECOM,ALASKA AIR GROUP,0.038952,0.103873,1,2,1,4,-1
ALASKA AIR GROUP,AECOM,0.06492,0.103873,2,1,1,4,1
AECOM,ALPHABET,0.0,0.000663,0,3,0,3,-3
ALPHABET,AECOM,0.000663,0.000663,3,0,0,3,3
AECOM,AMEREN,0.006969,0.013938,1,1,1,3,0
AMEREN,AECOM,0.006969,0.013938,1,1,1,3,0
AECOM,AMERICAN AIRLINES GROUP,0.0009,0.003598,0,1,1,2,-1
AMERICAN AIRLINES GROUP,AECOM,0.002699,0.003598,1,0,1,2,1
AECOM,AMGEN,0.002746,0.003661,1,0,1,2,1
AMGEN,AECOM,0.000915,0.003661,0,1,1,2,-1
AECOM,BALL,0.063048,0.126095,1,1,6,8,0
BALL,AECOM,0.063048,0.126095,1,1,6,8,0
AECOM,BECTON DICKINSON,0.002514,0.005028,0,0,1,1,0
BECTON DICKINSON,AECOM,0.002514,0.005028,0,0,1,1,0
AECOM,BRISTOL-MYERS SQUIBB,0.000331,0.000331,2,0,0,2,2
BRISTOL-MYERS SQUIBB,AECOM,0.0,0.000331,0,2,0,2,-2
AECOM,CARDINAL HEALTH,0.007108,0.014215,0,0,1,1,0
CARDINAL HEALTH,AECOM,0.007108,0.014215,0,0,1,1,0
AECOM,CATERPILLAR,0.0,0.000149,0,1,0,1,-1
CATERPILLAR,AECOM,0.000149,0.000149,1,0,0,1,1
AECOM,CENTENE,0.001799,0.003598,0,0,1,1,0
CENTENE,AECOM,0.001799,0.003598,0,0,1,1,0
AECOM,CISCO SYSTEMS,0.0,0.000331,0,1,0,1,-1
CISCO SYSTEMS,AECOM,0.000331,0.000331,1,0,0,1,1
AECOM,COCA-COLA,0.00437,0.008741,0,0,1,1,0
COCA-COLA,AECOM,0.00437,0.008741,0,0,1,1,0
AECOM,COGNIZANT TECHNOLOGY SOLUTIONS,0.000789,0.003157,0,1,1,2,-1
COGNIZANT TECHNOLOGY SOLUTIONS,AECOM,0.002368,0.003157,1,0,1,2,1
AECOM,CONSOLIDATED EDISON,0.005773,0.005773,1,0,0,1,1
CONSOLIDATED EDISON,AECOM,0.0,0.005773,0,1,0,1,-1
AECOM,CORNING,0.016425,0.032849,0,0,1,1,0
CORNING,AECOM,0.016425,0.032849,0,0,1,1,0
AECOM,CSX,0.0,0.001295,0,1,0,1,-1
CSX,AECOM,0.001295,0.001295,1,0,0,1,1
AECOM,CUMMINS,0.004542,0.013625,0,3,6,9,-3
CUMMINS,AECOM,0.009083,0.013625,3,0,6,9,3
AECOM,CVS HEALTH,0.0,0.000149,0,1,0,1,-1
CVS HEALTH,AECOM,0.000149,0.000149,1,0,0,1,1
AECOM,DAVITA,0.000416,0.000833,0,0,2,2,0
DAVITA,AECOM,0.000416,0.000833,0,0,2,2,0
AECOM,DEAN FOODS,0.002388,0.004776,0,0,1,1,0
DEAN FOODS,AECOM,0.002388,0.004776,0,0,1,1,0
AECOM,DELL TECHNOLOGIES,0.032023,0.085394,0,1,3,4,-1
DELL TECHNOLOGIES,AECOM,0.053372,0.085394,1,0,3,4,1
AECOM,DELTA AIR LINES,0.018202,0.043686,0,1,5,6,-1
DELTA AIR LINES,AECOM,0.025483,0.043686,1,0,5,6,1
AECOM,DISCOVERY,0.029577,0.059155,0,0,1,1,0
DISCOVERY,AECOM,0.029577,0.059155,0,0,1,1,0
AECOM,DOMINION ENERGY,0.001,0.002,1,1,0,2,0
DOMINION ENERGY,AECOM,0.001,0.002,1,1,0,2,0
AECOM,DUKE ENERGY,0.0,0.001598,0,1,0,1,-1
DUKE ENERGY,AECOM,0.001598,0.001598,1,0,0,1,1
AECOM,ECOLAB,0.000834,0.003336,0,1,1,2,-1
ECOLAB,AECOM,0.002502,0.003336,1,0,1,2,1
AECOM,EDISON INTERNATIONAL,0.0,0.001598,0,1,0,1,-1
EDISON INTERNATIONAL,AECOM,0.001598,0.001598,1,0,0,1,1
AECOM,ELI LILLY,0.006108,0.012215,0,0,1,1,0
ELI LILLY,AECOM,0.006108,0.012215,0,0,1,1,0
AECOM,ENERGY TRANSFER,0.018062,0.036125,0,0,1,1,0
ENERGY TRANSFER,AECOM,0.018062,0.036125,0,0,1,1,0
AECOM,ENTERGY,0.012711,0.02179,2,1,3,6,1
ENTERGY,AECOM,0.009079,0.02179,1,2,3,6,-1
AECOM,EXELON,0.0004,0.001598,0,1,1,2,-1
EXELON,AECOM,0.001199,0.001598,1,0,1,2,1
AECOM,EXXONMOBIL,0.000799,0.001598,0,0,1,1,0
EXXONMOBIL,AECOM,0.000799,0.001598,0,0,1,1,0
AECOM,FEDEX,0.009208,0.024556,1,2,1,4,-1
FEDEX,AECOM,0.015347,0.024556,2,1,1,4,1
AECOM,FIRSTENERGY,0.002988,0.005976,1,1,2,4,0
FIRSTENERGY,AECOM,0.002988,0.005976,1,1,2,4,0
AECOM,FLUOR,0.027784,0.055569,1,1,5,7,0
FLUOR,AECOM,0.027784,0.055569,1,1,5,7,0
AECOM,GENERAL DYNAMICS,0.013084,0.045795,0,3,4,7,-3
GENERAL DYNAMICS,AECOM,0.03271,0.045795,3,0,4,7,3
AECOM,GENERAL ELECTRIC,0.000799,0.001598,0,0,2,2,0
GENERAL ELECTRIC,AECOM,0.000799,0.001598,0,0,2,2,0
AECOM,GOODYEAR TIRE & RUBBER,0.030258,0.045387,1,0,2,3,1
GOODYEAR TIRE & RUBBER,AECOM,0.015129,0.045387,0,1,2,3,-1
AECOM,GRAPHIC PACKAGING HOLDING,0.138565,0.138565,1,0,0,1,1
GRAPHIC PACKAGING HOLDING,AECOM,0.0,0.138565,0,1,0,1,-1
AECOM,HCA HEALTHCARE,0.0,0.000149,0,1,0,1,-1
HCA HEALTHCARE,AECOM,0.000149,0.000149,1,0,0,1,1
AECOM,HEWLETT PACKARD ENTERPRISE,0.000603,0.001506,0,1,4,5,-1
HEWLETT PACKARD ENTERPRISE,AECOM,0.000904,0.001506,1,0,4,5,1
AECOM,HILTON WORLDWIDE HOLDINGS,0.0166,0.033201,0,0,1,1,0
HILTON WORLDWIDE HOLDINGS,AECOM,0.0166,0.033201,0,0,1,1,0
AECOM,HOLLYFRONTIER,0.007547,0.015094,0,0,2,2,0
HOLLYFRONTIER,AECOM,0.007547,0.015094,0,0,2,2,0
AECOM,HUMANA,0.000388,0.001164,0,1,2,3,-1
HUMANA,AECOM,0.000776,0.001164,1,0,2,3,1
AECOM,INTEL,0.0,0.000331,0,1,0,1,-1
INTEL,AECOM,0.000331,0.000331,1,0,0,1,1
AECOM,INTERPUBLIC GROUP,0.008685,0.013027,1,0,2,3,1
INTERPUBLIC GROUP,AECOM,0.004342,0.013027,0,1,2,3,-1
AECOM,JACOBS ENGINEERING GROUP,0.020648,0.041295,1,1,2,4,0
JACOBS ENGINEERING GROUP,AECOM,0.020648,0.041295,1,1,2,4,0
AECOM,LEIDOS HOLDINGS,0.020763,0.049832,0,1,5,6,-1
LEIDOS HOLDINGS,AECOM,0.029069,0.049832,1,0,5,6,1
AECOM,LOCKHEED MARTIN,0.003801,0.012671,0,2,3,5,-2
LOCKHEED MARTIN,AECOM,0.008869,0.012671,2,0,3,5,2
AECOM,MARRIOTT INTERNATIONAL,0.001737,0.003474,0,0,1,1,0
MARRIOTT INTERNATIONAL,AECOM,0.001737,0.003474,0,0,1,1,0
AECOM,MICRON TECHNOLOGY,0.058016,0.116032,1,1,1,3,0
MICRON TECHNOLOGY,AECOM,0.058016,0.116032,1,1,1,3,0
AECOM,MOLINA HEALTHCARE,0.057864,0.115729,0,0,1,1,0
MOLINA HEALTHCARE,AECOM,0.057864,0.115729,0,0,1,1,0
AECOM,NORTHROP GRUMMAN,0.006928,0.013855,1,1,6,8,0
NORTHROP GRUMMAN,AECOM,0.006928,0.013855,1,1,6,8,0
AECOM,ORACLE,0.000783,0.001175,1,0,2,3,1
ORACLE,AECOM,0.000392,0.001175,0,1,2,3,-1
AECOM,PG&E,0.009763,0.029288,0,2,4,6,-2
PG&E,AECOM,0.019525,0.029288,2,0,4,6,2
AECOM,PPG INDUSTRIES,0.080186,0.160371,1,1,10,12,0
PPG INDUSTRIES,AECOM,0.080186,0.160371,1,1,10,12,0
AECOM,PPL,0.002449,0.004898,1,1,1,3,0
PPL,AECOM,0.002449,0.004898,1,1,1,3,0
AECOM,PUBLIC SERVICE ENTERPRISE GROUP,0.065592,0.109321,2,1,2,5,1
PUBLIC SERVICE ENTERPRISE GROUP,AECOM,0.043728,0.109321,1,2,2,5,-1
AECOM,RAYTHEON,0.032477,0.108257,0,4,6,10,-4
RAYTHEON,AECOM,0.07578,0.108257,4,0,6,10,4
AECOM,RITE AID,0.0,0.000149,0,1,0,1,-1
RITE AID,AECOM,0.000149,0.000149,1,0,0,1,1
AECOM,ROCKWELL COLLINS,0.037029,0.129603,0,3,4,7,-3
ROCKWELL COLLINS,AECOM,0.092574,0.129603,3,0,4,7,3
AECOM,SOUTHERN,0.0,0.001598,0,1,0,1,-1
SOUTHERN,AECOM,0.001598,0.001598,1,0,0,1,1
AECOM,SOUTHWEST AIRLINES,0.066405,0.072442,5,0,1,6,5
SOUTHWEST AIRLINES,AECOM,0.006037,0.072442,0,5,1,6,-5
AECOM,TESLA,0.073683,0.147366,0,0,3,3,0
TESLA,AECOM,0.073683,0.147366,0,0,3,3,0
AECOM,TEXAS INSTRUMENTS,0.006107,0.009161,1,0,2,3,1
TEXAS INSTRUMENTS,AECOM,0.003054,0.009161,0,1,2,3,-1
AECOM,TEXTRON,0.017969,0.047918,0,2,6,8,-2
TEXTRON,AECOM,0.029949,0.047918,2,0,6,8,2
AECOM,THERMO FISHER SCIENTIFIC,0.001426,0.008556,0,2,1,3,-2
THERMO FISHER SCIENTIFIC,AECOM,0.00713,0.008556,2,0,1,3,2
AECOM,UNION PACIFIC,0.001099,0.003662,0,2,3,5,-2
UNION PACIFIC,AECOM,0.002563,0.003662,2,0,3,5,2
AECOM,UNITED TECHNOLOGIES,0.004794,0.009589,1,1,2,4,0
UNITED TECHNOLOGIES,AECOM,0.004794,0.009589,1,1,2,4,0
AECOM,USAA,0.000945,0.003779,0,2,2,4,-2
USAA,AECOM,0.002835,0.003779,2,0,2,4,2
AECOM,WALMART,0.000125,0.000501,0,1,1,2,-1
WALMART,AECOM,0.000376,0.000501,1,0,1,2,1
AECOM,WELLCARE HEALTH PLANS,0.014911,0.029821,0,0,1,1,0
WELLCARE HEALTH PLANS,AECOM,0.014911,0.029821,0,0,1,1,0
AECOM,WESTROCK,0.138565,0.138565,1,0,0,1,1
WESTROCK,AECOM,0.0,0.138565,0,1,0,1,-1
AECOM,XCEL ENERGY,0.0,0.001598,0,1,0,1,-1
XCEL ENERGY,AECOM,0.001598,0.001598,1,0,0,1,1
AES,AIG,0.0,0.008059,0,2,0,2,-2
AIG,AES,0.008059,0.008059,2,0,0,2,2
AES,ALASKA AIR GROUP,0.004029,0.008059,0,0,3,3,0
ALASKA AIR GROUP,AES,0.004029,0.008059,0,0,3,3,0
AES,ALPHABET,0.001231,0.001641,1,0,1,2,1
ALPHABET,AES,0.00041,0.001641,0,1,1,2,-1
AES,ALTRIA GROUP,0.000821,0.001641,0,0,1,1,0
ALTRIA GROUP,AES,0.000821,0.001641,0,0,1,1,0
AES,AMAZON,0.0,0.008059,0,2,0,2,-2
AMAZON,AES,0.008059,0.008059,2,0,0,2,2
AES,AMEREN,0.001604,0.006418,0,1,1,2,-1
AMEREN,AES,0.004813,0.006418,1,0,1,2,1
AES,AMERICAN ELECTRIC POWER,0.003771,0.030167,0,3,1,4,-3
AMERICAN ELECTRIC POWER,AES,0.026396,0.030167,3,0,1,4,3
AES,AMERIPRISE FINANCIAL,0.031633,0.094898,0,1,2,3,-1
AMERIPRISE FINANCIAL,AES,0.063265,0.094898,1,0,2,3,1
AES,AT&T,0.0,0.008059,0,2,0,2,-2
AT&T,AES,0.008059,0.008059,2,0,0,2,2
AES,BERKSHIRE HATHAWAY,0.0,0.008059,0,2,0,2,-2
BERKSHIRE HATHAWAY,AES,0.008059,0.008059,2,0,0,2,2
AES,BOEING,0.0,0.008059,0,2,0,2,-2
BOEING,AES,0.008059,0.008059,2,0,0,2,2
AES,BOSTON SCIENTIFIC,0.0,0.008059,0,2,0,2,-2
BOSTON SCIENTIFIC,AES,0.008059,0.008059,2,0,0,2,2
AES,CIGNA,0.003209,0.006418,0,0,1,1,0
CIGNA,AES,0.003209,0.006418,0,0,1,1,0
